face_id,i,j,k,curl,mapped_node_mean_curl
4923,936,1548,4667,0.0012519292805539795,0.001372664604454399
4924,936,1865,4248,0.00031815428290570035,0.0015743957417083945
4925,937,1574,2655,0.0009556787132269998,0.0012679651296063387
4926,937,3977,4023,0.0020050950865245,0.0009003633198912332
4927,938,1347,1564,0.0031360859693921016,0.0033915126082696774
4928,938,1347,3667,0.005225706906570898,0.003320292440018144
4929,938,1564,1949,0.0017339222258114001,0.0029591570246225445
4930,938,1740,3667,0.005547926663256101,0.0029740706364046556
4931,938,1740,4361,0.0045385438611724995,0.0026607069210019666
4932,938,1949,4361,0.0036751748475429002,0.0025745731409683222
4933,939,1286,1533,0.0006822261428463137,0.001970932987437853
4934,939,1286,4816,0.00013263946043991253,0.0009663412495764099
4935,939,2234,4680,0.0017077641575032,0.0018178418669012027
4936,939,4680,4816,0.00043418219165951245,0.0007517147749733932
4937,940,1158,4559,0.0036941306555413984,0.006925334908650137
4938,941,2804,3428,0.0009103169967864002,0.0008687559731923169
4939,941,2804,3719,0.0012666507694063002,0.0008664240909396188
4940,941,2907,3428,0.00015812332597673397,0.0007167109294257483
4941,941,3146,3719,0.0005241849226634001,0.000631812677183013
4942,942,1339,3571,0.0026102043981718,0.0031900137698966887
4943,942,2663,4781,0.0028149610120640997,0.0035954880458969056
4944,943,946,1579,0.00044377418707669406,0.0031615394481867586
4945,943,946,2914,0.0003884282225465989,0.004059193231067549
4946,943,1390,1579,0.003212876992902,0.00399676901875616
4947,943,1390,2868,0.005936672355811299,0.004296045444169872
4948,943,2169,2868,0.006928308795455701,0.003884961589436278
4949,943,2169,2914,0.0046491208955625005,0.004483338946903355
4950,944,2608,3113,0.0005608493286161998,0.002093395345541162
4951,944,2608,4590,0.0042585752103050005,0.002597945393123553
4952,944,3113,4323,0.0032086207222578995,0.0015138398768508943
4953,944,3150,4323,0.0004709878290104002,0.001906428069325078
4954,945,1374,1984,0.00010256585181889948,0.0008065387784082944
4955,945,1374,2700,0.0011880435690864999,0.0010836995505025223
4956,945,1765,1817,0.0052859076010464,0.0025343095801755584
4957,945,1765,2700,0.0013268578119700995,0.0017593139027991917
4958,945,1817,3630,0.0015583120395905,0.0019402865010380887
4959,945,1984,3630,1.4614566899900103e-05,0.0008881300515674943
4960,946,2697,2914,0.0092676448961997,0.005146715679563582
4961,947,1221,2256,0.0048278255847371,0.0030964169976727698
4962,947,1221,3538,0.0068815806292944,0.0037080540238488276
4963,947,1506,2256,0.0015452205612715999,0.0033148076725383977
4964,947,1506,2297,0.005696503242364901,0.0040545103733899005
4965,947,1506,4832,0.0030684723658779,0.006318469485944805
4966,947,2256,3538,0.0014870572221451993,0.0030675733066580016
4967,947,3538,4647,0.0115680374723404,0.004949711992142954
4968,947,4647,4832,0.005149224344991699,0.0073417367793733035
4969,948,1714,3801,0.0024923245395597,0.0014154310578439668
4970,948,3801,4259,0.0007787066171249999,0.0012479714090906757
4971,949,1274,3451,0.00016494801449360016,0.0009743773798025515
4972,949,1274,3496,0.00033997268236350003,0.0009260033165090737
4973,949,3024,3111,0.001789738060539,0.0009486599238255775
4974,949,3024,3838,0.0017001375809295996,0.001077937976895222
4975,949,3111,3496,0.0015054813814078995,0.0008393928636356666
4976,949,3451,3838,0.00041364197215779997,0.0010170449799987889
4977,950,2029,3434,0.00765274419496,0.0040153734124017135
4978,950,2879,3434,0.0011629446407915001,0.002543003450243589
4979,950,2879,4379,0.0004994659885154001,0.002392791017536572
4980,950,3644,4379,0.0032748559019732996,0.0032340265254058435
4981,951,1047,2083,0.0008680046770976001,0.0009766360433495166
4982,951,1047,3153,0.00012464039178150012,0.0008385368501422388
4983,951,1115,2974,0.0011001824011593999,0.001218433236094664
4984,951,2083,2974,0.00040268761422620016,0.0012097710623824333
4985,952,1257,1489,0.004835427635392801,0.005649673969643641
4986,952,1257,2399,0.0067853778900269,0.0049060745763788455
4987,952,1489,2151,0.004677965722587801,0.0042079852207465235
4988,952,2151,2479,0.004538265656913,0.0034086879349469346
4989,953,1612,3510,5.395989439710002e-05,0.0005243620496703667
4990,953,1612,3737,0.0006761263057796,0.0005355386933354832
4991,953,3510,3552,0.0003127239183735,0.0004633447463624723
4992,953,3552,4644,0.00027636453512040006,0.0005084741385020389
4993,953,3737,4794,0.000846130750534,0.0006962220212801667
4994,953,4644,4794,0.0004712070969093,0.0007301747697546166
4995,954,1416,1485,0.0052863216325858,0.003894875610273217
4996,954,1416,2057,0.0085846113850721,0.004435726321114739
4997,954,1485,4629,0.0016630095968654,0.004315843372289767
4998,954,1841,2226,0.0056676808273168,0.005408013702123296
4999,954,1841,4629,0.0080232280461722,0.0053303959375278175
5000,954,2057,2226,0.0051068700790424994,0.004934311847726767
5001,955,1324,4413,0.0008406964311591351,0.0015403597255749654
5002,955,1324,4563,0.0009417344348327001,0.0023820023086668085
5003,955,1479,4413,0.000463935180446335,0.0008451605392678264
5004,955,1479,4428,0.000799053480716,0.0013081073337760088
5005,955,4428,4839,0.0005741022131788516,0.0017821404273270292
5006,955,4563,4839,0.00015988005799034836,0.00216083621591069
5007,956,1270,4160,0.0008437314263143002,0.0017520256388554875
5008,957,1613,2352,0.0024338619911268003,0.0033008718543319614
5009,957,1613,4513,0.0013371925966146996,0.0030558885621286163
5010,957,2352,4378,0.0040236853030494995,0.002658081893593145
5011,957,3245,4467,0.0066697175099977996,0.003845629865206644
5012,957,3245,4513,0.0027764947308195997,0.0032874162101783275
5013,957,4378,4467,0.0025479757416176007,0.0029713122564181166
5014,958,1465,2861,0.0060869124482083,0.0060823138753897735
5015,958,1465,3967,0.0173826400703293,0.006112168548103705
5016,958,2033,2097,0.0028039676789232003,0.0038196526287747664
5017,958,2033,3967,0.0015578707045675998,0.004266760513516833
5018,958,2097,3756,0.0027046113817345997,0.0035270825852817995
5019,958,2861,3756,0.0009278364422377,0.003944335797309934
5020,959,1692,2448,0.0012448478833986,0.00135016611886004
5021,959,1976,2791,0.0014681798984371999,0.0008151865298596599
5022,959,2448,3805,0.0016144366748125,0.0013227156581941135
5023,959,2791,3805,0.0004800112458115,0.0010679643772927544
5024,960,1820,2188,0.0009143331051033,0.0015476254848458
5025,960,1820,2468,0.0009618871679177999,0.0014028996691405973
5026,961,1245,3566,0.0002278911630339,0.0022642634325952555
5027,961,2322,3559,0.0044083871005893005,0.004082182801240511
5028,961,2875,3559,0.0103375454865762,0.00479950047461825
5029,961,2875,3566,0.0007466011123264001,0.0032406018204389556
5030,962,1448,3460,0.0009454079942485998,0.0005219825907745997
5031,962,2814,3733,0.0011410537146396998,0.0010321751230420167
5032,962,2814,4099,0.0005502720999147,0.0008050587203794832
5033,962,3460,3733,0.0006836596630636997,0.0007465067063816942
5034,963,1619,2818,0.0009167940724438997,0.0014346678345167696
5035,963,1619,3545,0.0020997299424598,0.0013923525421408983
5036,963,1619,3920,0.0034344795785443004,0.0013960080101836578
5037,963,1619,4580,0.0012805794678835,0.0015413340957539285
5038,963,1619,4652,0.0008541855019357,0.001284641228373616
5039,963,2818,3545,0.0002579824998621003,0.0013939340375116428
5040,963,3545,4652,0.002106729479369778,0.0012439074313684891
5041,963,3920,4580,0.00255614809223758,0.0015042557667915614
5042,964,1000,2638,0.0023883943469952995,0.0020403895402131902
5043,964,1000,4716,0.0013729338050122997,0.001884410076967739
5044,964,1674,2638,0.0023741041936655,0.002306484481833021
5045,964,1674,4628,0.0008575120471265999,0.002750650294311664
5046,964,3628,4628,0.0041856894160916995,0.0028411058707615666
5047,964,3628,4716,0.002549344119886301,0.002240960595037472
5048,965,2842,4788,0.0006120095004725,0.0009037430992458927
5049,965,3855,4788,0.0010202956261105998,0.001660481405155503
5050,966,2187,2448,0.0024186877513346,0.001614746049619158
5051,966,2448,3805,0.0006481210816196998,0.0013183881355870522
5052,966,2582,2886,2.7221616319991586e-07,0.0011015538825501
5053,966,2582,3805,0.0008435056743493999,0.0009839691134270166
5054,967,1271,1550,0.0002511587673161001,0.0008171377909810474
5055,967,1550,2246,0.0002570387862004999,0.0009774757412595555
5056,967,2246,4341,0.0017518787046981003,0.0010623104737081
5057,967,2439,4341,0.0008205149143515004,0.0010385922558153779
5058,968,1774,2549,0.0029602504945522995,0.002972638891583278
5059,968,1774,2893,0.0010942583691015,0.002586190935160089
5060,968,2549,4713,0.006570882721688799,0.003406411215070775
5061,969,1206,4176,0.0006520630182558001,0.003586092877128811
5062,970,1831,2019,0.00030553611569000003,0.0007194754758274111
5063,970,2019,4536,0.0005024449209651001,0.000532252777512298
5064,970,3923,4536,0.0011086854383777999,0.0006156339481161068
5065,971,1306,1748,0.012396952126815998,0.006271564209194361
5066,971,1306,4339,0.0008036082127466,0.0043561047278359
5067,971,1748,4158,0.0119582194497244,0.00726045993303915
5068,971,4076,4339,0.004354619061888299,0.004726571282443733
5069,972,1825,2397,0.0031581476837092,0.0037395548818561337
5070,972,1825,2896,0.004005158477,0.0034192222322043165
5071,972,2015,2397,0.0021944396112786,0.0030626800829785306
5072,972,2015,2488,0.0007236319211963997,0.002795822526345419
5073,973,1014,2677,0.00017341249040549997,0.0009886081653312539
5074,973,1014,4047,0.002321990141722,0.001507837378959347
5075,973,1187,1906,0.0010945407263594,0.0015635659990680334
5076,973,1187,2862,0.0009555603688369998,0.0010817091641833981
5077,973,1906,4047,0.0038720281317301997,0.0018638997450246446
5078,973,2677,2862,0.00022444406639029996,0.0008628136965119163
5079,974,1622,4560,0.0013556188247191004,0.0011814056963265697
5080,974,1853,2628,0.0010762139192059235,0.0009819320286758575
5081,974,1853,2925,0.0031452190281615004,0.0012159591682418386
5082,974,2925,4560,0.0004257768561609998,0.001019213696440467
5083,975,2092,2943,0.0017416136767908685,0.002247696645932291
5084,975,2092,4292,0.0019629181345725685,0.0020796299872544023
5085,975,2943,3845,0.0030890586396437,0.0016681407045846279
5086,975,3845,3894,4.113536262280004e-05,0.0010925913675048742
5087,975,3894,4032,8.97755132297e-05,0.0010606230875891188
5088,975,4032,4292,0.0018380696287898998,0.0014681057659909835
5089,976,1236,1864,0.0007474971076465997,0.0008949836028322701
5090,976,1236,4198,0.0008918334556015002,0.0010333536685399882
5091,976,1415,2219,0.0012155052550259,0.001453194795006138
5092,976,1415,4198,0.001637965138222563,0.001157389405441912
5093,976,1864,3560,0.00044628976119499993,0.0009543620779528424
5094,976,2219,3560,0.0020021026274034,0.0013885375332247866
5095,977,1037,1640,8.731669357607574e-05,0.0008541444545902616
5096,977,1037,2363,0.00013755037603761983,0.000486418552576225
5097,977,1037,2556,0.0016642143435071756,0.0010199581237743582
5098,977,1037,2915,0.0006953078299742755,0.0005313831977468272
5099,977,1037,3872,3.1057355647024225e-05,0.0008868633538803734
5100,977,1640,2556,0.0019259007093908,0.00123068024946068
5101,977,1640,3872,0.0004064688456676132,0.001097585479566695
5102,977,2363,2915,0.00022005051972330005,0.0003743794214191122
5103,978,993,4345,0.0074945143035984995,0.004599519682148923
5104,978,993,4800,0.0011330445481302002,0.0031732980064338393
5105,978,2237,4800,0.00277507154818,0.0019328602624414002
5106,978,2237,4803,0.0026673601629809,0.0023376334235583446
5107,978,2824,4345,0.002221200979424901,0.004087841531224523
5108,978,2824,4803,0.0041995894890379,0.0030663930166263836
5109,979,1029,3001,0.001172633854325601,0.004114046678857528
5110,979,1029,3611,0.008801858790428399,0.003964403519161166
5111,979,2299,3001,0.0020803903583101998,0.0031626274589087
5112,979,2299,4472,0.0018368554223061999,0.002326570712439261
5113,980,1302,1488,0.00048441842642080017,0.0011167179071449723
5114,980,1302,4850,0.000543500267536,0.0021013500104749166
5115,980,1488,2686,0.0004121463924296998,0.0012561324645719667
5116,980,2686,4555,0.0004948593063595001,0.0015858315279860668
5117,981,1978,3100,0.005030378482154299,0.0021651026362002946
5118,981,2055,3362,0.0031653561164355,0.0020570006215209387
5119,981,3100,4771,0.0025458766037395,0.0018963970775688831
5120,981,3362,4771,0.0023109869678144,0.0018248402825771278
5121,982,3596,4296,0.0046963292335201,0.0020295240466806836
5122,983,2031,2077,0.0013650026874716,0.0011560789449368066
5123,983,2031,4048,0.00029366362101800004,0.0012191170827375846
5124,983,2077,3749,0.0024017129091669,0.0015055469583956725
5125,983,2693,4048,2.2670680670899878e-05,0.0010405475585147613
5126,984,1630,4311,0.00040613677914921127,0.0010200366288698308
5127,984,2026,2760,0.005067657649483101,0.0028800172981437657
5128,984,2760,4495,0.0025579766049218804,0.00292085204082213
5129,984,4311,4495,0.00060327184844522,0.0014145555868911178
5130,985,2320,4797,0.0024857573430096995,0.0017331108732621878
5131,985,2320,4812,0.0019493747807985003,0.0018241589835583279
5132,985,2698,3968,0.0006326691997917001,0.0011110899556727
5133,985,2698,4797,0.0019435993467007001,0.001473778932323616
5134,985,3947,3968,0.0007121336167746997,0.0011461584882790032
5135,985,3947,4812,0.0015696978478038997,0.0015998955752260591
5136,986,1107,2140,0.00015804337511100006,0.0014648079450872084
5137,986,1107,2375,0.0018240984158662999,0.0014520093844902842
5138,986,1107,4752,0.0005253638160745,0.001264917152653186
5139,986,2140,2375,0.00022683584104490027,0.0015466604295234436
5140,986,2375,3053,0.0021547796180777998,0.001352824713276136
5141,986,2375,4752,0.0018396596280376998,0.0013467696370894212
5142,986,2429,4752,0.00040339050509389997,0.0012006342261980578
5143,986,3053,3609,0.0002913360939881997,0.0012103362324295413
5144,987,1014,4047,0.0020258349575144998,0.0017257804706019304
5145,987,1014,4371,0.0006382897185694001,0.002004117207912801
5146,987,1263,2222,0.0007763271282169005,0.0019127498837677945
5147,987,1263,4047,0.0007095308555769,0.001891180548435378
5148,987,2222,2314,0.001180672035442901,0.0029456563271458396
5149,987,2314,4371,0.007234296879690301,0.003202423729124293
5150,988,2179,3948,0.006819998524223239,0.006420699184405958
5151,988,3185,4285,0.00010863012742689908,0.008257574681699431
5152,989,1858,3696,0.0011392682749712998,0.0016570697382841612
5153,989,1858,4822,0.0006695792737331,0.001141504774516278
5154,989,2261,2442,0.0029051699505683,0.001576186558914351
5155,989,2261,3906,0.0012050769195321,0.0011955974586422956
5156,989,2442,3696,0.0042497230982063,0.001885245921400422
5157,989,3906,4822,6.032918705719989e-05,0.0009890918573604833
5158,990,1076,3101,0.0018279029858574002,0.004640704941866063
5159,990,3101,3470,0.0039555109801196,0.004677889483832589
5160,990,3470,3782,0.0050668568364529,0.0048792592903019
5161,990,3767,3782,0.008904874882452599,0.007085187746893355
5162,991,1716,3290,0.0061187634471578,0.004010749005799389
5163,991,1894,4147,6.3698254066000225e-06,0.001729187069511772
5164,991,3011,3290,0.0098745736223431,0.004729624721777616
5165,991,3011,4147,0.00025222694889189944,0.0033649240608090054
5166,992,1124,2072,0.0059628103117971,0.00471589276707077
5167,992,1124,4290,0.0020810081602344,0.004110632021215238
5168,992,1479,2072,0.0001676636911385602,0.0028447130363225604
5169,992,1479,4457,2.2456434373990136e-07,0.0010746686439775264
5170,993,3512,3516,0.0050373240764317005,0.005575234542251927
5171,993,3512,4433,0.0096918994376579,0.004760945121176856
5172,993,3516,4345,0.0066339169301762,0.005454237118440972
5173,993,4433,4800,0.0004600645096916001,0.0032137260216508166
5174,994,2916,2949,0.0022267098871459,0.0020655154297402447
5175,994,2949,3146,0.0005858516217699999,0.0011166163907824055
5176,995,2653,4175,0.0010763411956125999,0.002643373431721594
5177,996,1092,1119,0.0101487163633847,0.007243752817636804
5178,996,1092,3771,0.0118583725302641,0.006464483720534203
5179,996,1119,1572,0.002534087043388398,0.007058181756233902
5180,996,1119,2941,0.0095519547475278,0.007912100577081164
5181,996,1119,3771,0.008539885614075,0.006832612674187277
5182,996,1572,2941,0.004142623397721999,0.007358400562025187
5183,997,1093,3548,0.0003880476368933001,0.0027776373975056615
5184,997,1093,3900,0.00020812101906229983,0.0022297999113609335
5185,997,1317,1343,0.0002553268064840002,0.001993405696598561
5186,997,1317,3548,0.0096264921980007,0.002824683111459239
5187,998,1582,3480,0.0010727463591626999,0.0026532335377832668
5188,998,1582,3840,0.0004957565267674001,0.0029966753782162277
5189,998,1873,3480,0.0003533271432412,0.0022982656256041
5190,998,1873,3911,0.0035043323446025997,0.003225176660694567
5191,998,3840,4473,0.0008566867117684,0.0029994800580244664
5192,998,3911,4473,0.0082142922697879,0.0035829492526819723
5193,999,1946,2998,0.0008532732931558003,0.0009650118658719723
5194,999,2740,2998,3.892627818329964e-05,0.0009179600157434795
5195,999,2740,3036,0.0017361580341870271,0.0012989521010970337
5196,999,3036,4730,0.0024845733943657006,0.0011803094996630198
5197,1000,2638,4009,0.0016842287690355003,0.0019467693995081014
5198,1000,2954,3333,0.0036959320308592994,0.001991872970520778
5199,1000,2954,4009,0.0014216835638933,0.002111613898226178
5200,1000,3333,4716,0.00012477081132330082,0.0016710490085572501
5201,1001,1349,3756,0.0004928825097048003,0.0024452519960620205
5202,1001,1349,4537,0.0039362464850667,0.003671214278198042
5203,1001,1979,4478,0.00012336911214320002,0.0015180774705957645
5204,1001,1979,4537,0.0029698564587861,0.002909539144671404
5205,1001,3720,3756,0.0022920476331861023,0.0015179833944342803
5206,1001,3720,4478,0.00176148755453536,0.0013524840024946633
5207,1002,1515,4096,0.0038669413715268,0.005657498420801013
5208,1002,1515,4775,0.0042469823125091,0.004538036817333397
5209,1002,2909,3587,0.0031390043061226987,0.004865762075615255
5210,1002,2909,4775,0.005896241134823599,0.004945392202101006
5211,1002,3587,3873,0.0065859153082329,0.004785491360877338
5212,1002,3873,4096,0.002444550973401,0.005984583090830706
5213,1003,2571,3554,0.00021936314760720031,0.002201892305128133
5214,1003,2912,3758,0.0081251929863322,0.004021472823752574
5215,1004,1408,1708,0.0011005127602277,0.0010056555745465315
5216,1004,1708,3050,0.0004345276214815,0.0012125259926765608
5217,1004,1708,4011,0.00015349041381189994,0.0009417636580910829
5218,1005,1064,3344,0.00012619388886269038,0.0011778737398158493
5219,1005,1064,4579,0.0008741672942342998,0.0009560880894508476
5220,1005,3344,4482,0.00019385291088579805,0.001399648535764593
5221,1006,2412,3807,0.0013496865951620005,0.0017342900669814136
5222,1006,2605,2762,0.0003544323595899407,0.0009197078105146335
5223,1006,2605,3807,0.0018903899176021001,0.0011818467840377178
5224,1007,1388,3525,0.0005397010068203999,0.001320921627226878
5225,1007,1388,4609,0.0001397867560286,0.0006076052585575422
5226,1007,1944,4609,0.0013952024285343,0.000913230881235356
5227,1007,3138,3525,0.0003895738411528,0.0014907003384488557
5228,1008,1381,3803,0.0010852941859789999,0.0014912406563542724
5229,1008,1381,4670,0.0017569574331348001,0.0012449544937528107
5230,1008,2659,3681,0.0008361270076049998,0.001230333670099771
5231,1008,2659,3803,0.0031286651619467,0.0015478033462813998
5232,1008,3568,3681,0.00046005471620820006,0.0009305190815533266
5233,1008,3568,4670,0.00017388410180329997,0.001001702595133494
5234,1009,1996,3590,0.0029179663538206994,0.0033069181031532228
5235,1009,1996,4194,0.008244942022721802,0.00370669012419889
5236,1009,3921,4194,0.0028572073949969003,0.0026769170319858615
5237,1009,3921,4757,0.0014145756930310002,0.0017064942017031165
5238,1010,1102,3126,0.004852130950621101,0.005016869273158861
5239,1010,1102,4271,0.001046585420637399,0.005920769113511556
5240,1010,1182,3018,0.012032323996182797,0.009370935164397456
5241,1010,1182,3834,0.0086104220454499,0.007629380001009773
5242,1010,3018,4271,0.014847410626905103,0.00825314560009425
5243,1010,3126,3834,0.0076858539008726,0.005607690596353872
5244,1011,1367,3728,7.009237014545677e-05,0.000900193057377431
5245,1011,1367,3831,0.0018724478132185998,0.0010791932885822811
5246,1011,1960,3813,0.0002578310928722997,0.002013361723743064
5247,1011,1960,4100,0.0014734923282077005,0.001860369617942453
5248,1011,3728,3813,0.0011204934097532003,0.001272600067218209
5249,1011,3831,4100,0.0021234519170809,0.0012986081926224479
5250,1012,1901,2499,0.0005099483398144001,0.003457272801083667
5251,1012,2402,2499,0.00036054421094179997,0.003419526744849194
5252,1013,2383,3855,0.0036912292563768996,0.00238662830826995
5253,1013,2383,4328,0.0011640996655621,0.0015665867928554612
5254,1013,3855,4788,0.0018306631361785998,0.001915828433916864
5255,1013,4328,4561,0.0008865161087693999,0.0011127825069898335
5256,1014,2677,2726,0.0005719083020690721,0.0007670146520762176
5257,1014,2726,4371,0.00035449957966007215,0.0015645806030151813
5258,1015,1862,2379,0.0030661825400323,0.004192292598027784
5259,1015,1862,2596,0.0081261078501465,0.003857959945296072
5260,1015,1862,2652,0.004815250454453018,0.0044690483252274385
5261,1015,1862,4689,0.0031695385712984005,0.003735075158838636
5262,1015,2379,2652,0.006507430698716418,0.004137288444479063
5263,1015,2379,4329,2.657586768599991e-05,0.00377399586411615
5264,1015,2596,4329,0.0050310840760055,0.003439663211384439
5265,1015,2596,4689,0.0017078348383812998,0.0030689826253585493
5266,1015,2652,4329,0.004570928238014818,0.0040507515913158045
5267,1016,1018,2530,0.0003475942046892047,0.0009423466385369891
5268,1016,1067,3671,0.00042020929445320005,0.0028346806411896925
5269,1016,2530,2911,0.0007865188876646999,0.0012740480167824158
5270,1016,2911,3671,0.0005907647184447999,0.0010469788021809322
5271,1017,2059,2163,0.0026853992011802007,0.0014096282846975915
5272,1017,2059,3629,4.855070157628162e-05,0.0012311972660886171
5273,1017,2163,4193,0.0005024953978400998,0.0016259816486741147
5274,1017,3144,4193,0.0012396361740901005,0.0019042095313319982
5275,1018,2530,2676,0.0008496670158667953,0.0016333821961260978
5276,1018,2676,4417,0.0006319258930234,0.0013362160269804405
5277,1018,4018,4417,0.00011115063659427422,0.0009425643361925803
5278,1019,1431,3407,0.0005137083858608671,0.0020633902246548594
5279,1019,1431,4684,0.0070491776942026,0.0030381103512328437
5280,1019,3407,4541,0.004254892512014633,0.002260553942502913
5281,1019,4083,4485,0.0003694951792127682,0.0020886076879504402
5282,1019,4083,4541,0.0034651883625528,0.002513163076948228
5283,1019,4485,4684,0.0019486420979327316,0.0028107186800831103
5284,1020,1531,2183,0.0010751393038939,0.0018251088968646828
5285,1020,1531,3731,0.0003198501454262999,0.001967025182824288
5286,1020,1720,3282,0.0014883089716226,0.0017695427579272744
5287,1020,1720,3731,0.0025371696212750927,0.0018198358237977005
5288,1020,1720,4662,0.0004980631599560999,0.0017587306837108978
5289,1020,2183,3731,0.0011013959272272,0.0014638674744874302
5290,1020,2183,4662,0.0002558558620098998,0.0014027623344006277
5291,1020,3282,3731,0.0012993144481432,0.0015554906945766094
5292,1020,3731,4662,0.0016900278872135,0.0015446786203602329
5293,1021,1876,2141,0.0023279627894076003,0.0031205583897207837
5294,1021,2141,2428,0.0050968792571684995,0.0047743915597849
5295,1022,2030,3955,0.0004046737229404999,0.002069240183498598
5296,1022,2030,4680,0.000418874685797,0.0012203076212001585
5297,1022,2234,3341,0.0017359083993661996,0.004163818428295944
5298,1022,2234,4680,7.523670808199572e-06,0.0017946683252513115
5299,1023,1259,3019,0.0060329035466253,0.0039401341545494085
5300,1023,1259,4462,0.008279294494202998,0.0037283350221318135
5301,1023,1936,4453,0.0009015072369511,0.003262031183717394
5302,1023,1936,4462,0.0014608975230778988,0.0033600950885671874
5303,1023,3019,4706,0.0037380917875254,0.003977658088961622
5304,1023,4453,4706,0.008189559798284,0.0036677950516942333
5305,1025,1480,4801,0.0004830125720497998,0.002727790659179783
5306,1025,2760,4287,0.010708224098351201,0.004187014927398252
5307,1025,2760,4801,0.008209252034492999,0.0037020271321230257
5308,1026,1228,2318,0.003163770469971839,0.0020529540938909728
5309,1026,1228,2812,0.0052386743341908005,0.0019260901039403415
5310,1026,1228,4588,0.0031236101230756,0.0018537052182994052
5311,1026,1450,2812,0.0006355587261062999,0.001259842098762916
5312,1026,1450,4582,0.00018833316393951935,0.001171627568367674
5313,1026,1450,4588,0.0005298232796605999,0.0011874572131219798
5314,1026,2318,2812,0.00028662915422603954,0.0016501817820958962
5315,1026,2318,3869,0.0009120711219394394,0.003097677341876068
5316,1026,2812,3869,0.0013615314030564001,0.0029708133519254364
5317,1026,2812,4588,3.983232846390002e-05,0.0014509329065043287
5318,1026,3778,3869,0.0048943946384387,0.003834984204868809
5319,1026,3778,4582,0.00011681695444748074,0.0022992741146933954
5320,1027,2244,2267,0.0014557939275404998,0.001898685270017772
5321,1027,2244,4054,0.0024278379587246005,0.0020729734195129843
5322,1027,2267,4530,0.0006053620341711996,0.001396874223457789
5323,1027,4054,4668,0.0028371697707759,0.00218670647916829
5324,1028,1092,1396,0.0011052001283202207,0.0038413026384808177
5325,1028,1092,3771,0.005950882234005321,0.00490263933908184
5326,1028,1092,4256,0.0021517348012749793,0.004722054887592691
5327,1028,1396,2695,0.0012688767741633954,0.002672434291256114
5328,1028,1396,3771,0.0036110115436691,0.0034301624950312908
5329,1028,2695,4256,0.0019883647484648047,0.0035531865403679876
5330,1029,2322,3827,0.002043561094985399,0.003684330585864278
5331,1029,2322,4515,0.0053296345764434995,0.0042750736695265435
5332,1029,3001,4515,0.010120566582618899,0.004666400441132427
5333,1029,3611,3827,0.0024792615303146017,0.0039260141977738
5334,1030,1794,2932,0.0044288317246587005,0.0031567420386404608
5335,1030,2932,3454,0.009398813332828397,0.0038067980100744657
5336,1031,1090,2778,0.00021290925389870008,0.0006992621549015333
5337,1031,1090,3051,0.0010080891736746,0.0014434255853487306
5338,1031,1813,2778,0.0002863977433881998,0.0006646306145955999
5339,1031,3051,4266,0.0016207279609142002,0.0015648745043352695
5340,1032,1059,3976,0.0006706418620383995,0.0018695026804667737
5341,1032,1539,3198,0.0010783967568645293,0.0010659565736212933
5342,1032,1539,4206,0.0028935135979650294,0.001211615510831028
5343,1032,3181,3198,0.0002003445063904,0.0009832363477393895
5344,1032,3181,4206,0.0008298278407242,0.0011288952849491244
5345,1032,3198,3477,0.0003198831286661,0.0008978657754440379
5346,1032,3198,3976,0.0002572757587335,0.0008676180051866503
5347,1032,3198,4206,2.0148276008399944e-05,0.0008902805458272071
5348,1032,3477,3976,0.00047477316800440005,0.001020862172013216
5349,1033,1213,2071,8.521369580960026e-05,0.0013248299873910056
5350,1033,1213,3088,0.0008146037700576,0.0012255926233960058
5351,1033,2071,4470,2.6810444961200043e-05,0.0016999886156276879
5352,1034,1097,2091,0.0006381974538726231,0.0017339303107810847
5353,1034,1775,1857,0.0006828384316749,0.001336268004408462
5354,1034,1775,2091,0.0013888993634604086,0.001450160095830372
5355,1035,1147,4156,0.012721977726338603,0.007581876042615445
5356,1035,1287,4156,0.012061373161220405,0.007062963779359884
5357,1035,1287,4177,0.0009409476814751993,0.003737310374204617
5358,1035,3815,4177,0.0018730303101510003,0.0030641926304661115
5359,1036,1093,2316,0.005458450733420801,0.0031505961077416557
5360,1036,1093,3900,0.0010303432341234003,0.0028368444002288113
5361,1036,2174,3900,0.005241386959367501,0.0032561069190935724
5362,1036,2316,3514,0.0011305106351557,0.003909538421324961
5363,1037,1640,2556,0.00034900305945970004,0.0012293997468174071
5364,1037,1640,3872,0.0005248428948907132,0.0010963049769234224
5365,1037,2363,2915,0.0007778079736599558,0.0003730989187758394
5366,1037,2831,3413,0.0017894929972371999,0.0007504941465160401
5367,1037,2831,3872,0.0008108669005086,0.0010499943689020737
5368,1037,2915,3413,0.00019609966436899998,0.0004740434976939542
5369,1038,1148,1700,0.0005896419937193001,0.001304145438914042
5370,1038,1148,4698,1.3213686227900008e-05,0.001410961106953099
5371,1038,1700,4337,0.0006672544428122,0.0010729557692657577
5372,1038,2430,4337,0.0023041250583225002,0.002285893726989781
5373,1039,1442,1652,0.001331662834658317,0.0009333526281598881
5374,1039,1442,3515,0.0005456739772456004,0.0007147107973817639
5375,1039,1652,2799,0.0011707867557350995,0.0010423750352908897
5376,1039,2799,4233,0.0028622364188942,0.001227698796394638
5377,1040,1105,4748,0.0014358021454840002,0.0011791084840463279
5378,1040,2478,2647,0.0017595619353084,0.0014851062937540221
