i,j,flux_wedge,abs_flux,region_i,region_j,flux_exact,flux_coexact
38,3536,4.484836183428151,4.484836183428151,interface,interface,3.1404982823764,1.3443379010517513
39,4183,0.2929413488711915,0.2929413488711915,interface,interface,0.2141324157859563,0.0788089330852352
39,575,0.4837677692295786,0.4837677692295786,interface,interface,0.4497823585585011,0.033985410671077465
39,1160,0.5172750513566403,0.5172750513566403,interface,interface,0.3777751422830426,0.13949990907359772
39,353,0.3655386481057074,0.3655386481057074,interface,interface,0.03807183730540514,0.32746681080030227
39,1700,-0.0359809599138252,0.0359809599138252,interface,interface,0.25279089099154806,-0.2887718509053733
39,4055,0.1250957160972681,0.1250957160972681,interface,interface,0.4160847475335541,-0.290989031436286
40,1863,0.0042098344431285,0.0042098344431285,other,other,0.2719756892115449,-0.2677658547684164
40,744,-0.0422112861501514,0.0422112861501514,other,other,-0.007735638484568819,-0.03447564766558258
40,3014,-0.021851471585871,0.021851471585871,other,interface,-8.04813663191073e-05,-0.02177099021955189
40,2492,0.0671082168722041,0.0671082168722041,other,interface,0.0732351691944888,-0.006126952322284704
40,2329,0.0081108345131764,0.0081108345131764,other,other,-0.12772996305633377,0.13584079756951017
40,1580,0.054728516932068,0.054728516932068,other,immune_core,-0.1395712329727803,0.19429974990484827
41,1966,-0.1165930413677307,0.1165930413677307,interface,interface,-0.08285125911952185,-0.033741782248208854
41,3788,0.0205238448744585,0.0205238448744585,interface,other,0.1418319855850354,-0.1213081407105769
41,664,-0.024597645789526,0.024597645789526,interface,interface,-0.08628219886120392,0.06168455307167792
41,1049,-0.085339330260122,0.085339330260122,interface,immune_core,-0.07558908750341842,-0.009750242756703581
41,2689,-0.0117766316756493,0.0117766316756493,interface,interface,-0.30350303424070013,0.29172640256505084
41,1440,0.0087093637314701,0.0087093637314701,interface,other,0.1973192058393899,-0.18860984210791978
42,804,0.1115445986677043,0.1115445986677043,interface,interface,0.09240531077603598,0.019139287891668327
42,773,0.1435841346100481,0.1435841346100481,interface,interface,0.02193217527112734,0.12165195933892076
42,2014,0.0674010599614433,0.0674010599614433,interface,interface,0.2496490547937973,-0.182247994832354
42,4406,-0.035559815346037,0.035559815346037,interface,interface,0.06453460202416084,-0.10009441737019784
42,1622,-0.5724962860691603,0.5724962860691603,interface,interface,-0.5641427525240026,-0.008353533545157665
42,3596,-0.0778129456863435,0.0778129456863435,interface,interface,-0.22771692543349564,0.14990397974715214
43,4106,-0.1234553484055005,0.1234553484055005,other,other,-0.06287344895046654,-0.06058189945503396
43,4159,-0.1459163013584115,0.1459163013584115,other,other,-0.24634597131259278,0.10042966995418129
43,4117,-0.3696236342134955,0.3696236342134955,other,other,-0.29635848977241147,-0.073265144441084
43,372,0.0793218079473653,0.0793218079473653,other,other,-0.021009916941545304,0.10033172488891061
43,1063,-0.1966634647578377,0.1966634647578377,other,other,-0.09254751440666625,-0.10411595035117144
43,1991,-0.1357051913781871,0.1357051913781871,other,other,-0.17290721159838424,0.03720202022019714
44,3108,0.6637668447279249,0.6637668447279249,interface,interface,0.35274176935226587,0.31102507537565904
44,731,0.2211162556483587,0.2211162556483587,interface,interface,0.1801656745922496,0.0409505810561091
44,4091,0.1502949090815871,0.1502949090815871,interface,interface,0.18593619898973818,-0.035641289908151075
