face_id,i,j,k,x_centroid,y_centroid,curl_total_abs,curl_coexact_abs
2441,1579,1158,1312,11751.0,8086.333333333333,0.0004688779238603304,0.00046887767058787313
2442,1158,1788,1312,11885.0,8086.666666666667,0.00017755764696668837,0.00017755747810758207
2443,1158,296,1835,11885.666666666666,7855.666666666667,0.0008874104405243831,0.0008874102081218001
2444,1788,1158,1835,11952.333333333334,7971.333333333333,3.570847610438358e-05,3.570843495520543e-05
2445,974,1350,1586,10878.0,8661.666666666666,6.958399167806271e-05,6.95838197350006e-05
2446,1350,974,264,10944.666666666666,8777.333333333334,5.483590438723726e-05,5.4835751112756315e-05
2447,1231,1350,264,10877.333333333334,8892.666666666666,0.00015383865140219998,0.00015383884790305362
2448,1586,1350,936,10744.0,8661.333333333334,0.0011907358009361079,0.0011907351379174
2449,1350,1616,936,10676.666666666666,8776.666666666666,0.00014314561166588115,0.00014314609368938777
2450,1350,1231,1616,10743.333333333334,8892.333333333334,0.0003637283221830437,0.0003637278358699001
2451,974,870,264,11078.666666666666,8777.666666666666,2.352174021800002e-05,2.3521703674334385e-05
2452,870,212,264,11145.333333333334,8893.333333333334,7.200087446874965e-05,7.200086778039306e-05
2453,870,949,963,11346.666666666666,8778.333333333334,0.00016912492021305337,0.00016912491571402635
2454,212,870,963,11279.333333333334,8893.666666666666,3.6128088447850407e-05,3.612811277779647e-05
2455,271,1869,1799,8129.333333333333,8770.333333333334,1.3653184750612338e-06,1.3650683730513321e-06
2456,1799,1869,836,8263.666666666666,8770.666666666666,3.62921045932408e-05,3.6291911368980265e-05
2457,1869,298,836,8331.0,8655.333333333334,0.0010639705902131,0.0010639704083043999
2458,1472,1298,247,9940.666666666666,8197.333333333334,6.568645008402923e-05,6.56864223966248e-05
2459,699,1298,334,10074.0,8428.666666666666,0.00011230522411512005,0.00011230511844393351
2460,1298,840,334,10141.333333333334,8313.333333333334,0.00020845246370012932,0.00020845235077373528
2461,1298,1472,840,10074.666666666666,8197.666666666666,1.6800400908987898e-05,1.6800417917746716e-05
2462,247,70,10,9672.666666666666,8196.666666666666,7.25960347167458e-05,7.259608661931801e-05
2463,70,2101,2139,9538.0,8427.333333333334,0.00018114366915999996,0.00018114367587048036
2464,70,2080,10,9538.333333333334,8196.333333333334,3.0043321170572312e-05,3.0043348816959292e-05
2465,2080,70,2139,9471.0,8311.666666666666,7.453115024599048e-05,7.453111451538227e-05
2466,1493,995,1435,9875.333333333334,7618.666666666667,0.00017185659960779795,0.00017185650640299532
2467,995,1493,611,9942.0,7734.333333333333,8.624445811719183e-06,8.62436860908741e-06
2468,224,1126,975,9334.0,9466.333333333334,0.00012340578456405377,0.00012340563869283805
2469,1727,1126,988,9535.333333333334,9351.333333333334,0.00014188681287069944,0.00014188682177192018
2470,975,1126,1727,9468.0,9466.666666666666,0.0002102546761491237,0.000210254802354184
2471,205,1063,2136,6924.666666666667,8073.333333333333,1.7572725448945918e-06,1.7572442057484273e-06
2472,1032,1063,1829,6924.0,8304.333333333334,0.0006698818590652012,0.0006698816863822721
2473,1063,1032,2136,6857.333333333333,8188.666666666667,0.00019397788144420584,0.00019397783374797115
2474,315,1057,2062,7260.666666666667,7727.666666666667,8.178098760851245e-06,8.178368692394935e-06
2475,1057,315,434,7126.666666666667,7727.333333333333,0.0010291906628071999,0.0010291903314555348
2476,315,205,434,7059.333333333333,7842.666666666667,0.0010605874524961898,0.0010605871232215
2477,1648,958,844,7931.666666666667,7498.333333333333,0.0002042043355923613,0.0002042043142641664
2478,2181,1648,144,8065.0,7729.666666666667,8.399435580156125e-05,8.399436726050523e-05
2479,1648,706,144,8132.333333333333,7614.333333333333,2.3362132569923762e-05,2.3362201784842806e-05
2480,1648,844,706,8065.666666666667,7498.666666666667,9.979205398761822e-06,9.979127130908821e-06
2481,1375,92,648,7663.0,7728.666666666667,0.0001540957297129933,0.00015409552231171046
2482,958,1375,648,7730.333333333333,7613.333333333333,3.2692368522407426e-05,3.2692219484498886e-05
2483,1375,1648,2181,7931.0,7729.333333333333,9.278811459980678e-05,9.278813157649371e-05
2484,1648,1375,958,7864.333333333333,7613.666666666667,1.933234312750304e-05,1.9332288454606708e-05
2485,1044,828,879,11287.0,6120.666666666667,0.0006445313920660453,0.0006445313137058
2486,1381,828,2046,11152.333333333334,6351.333333333333,0.00015046477475884437,0.00015046474046730694
2487,93,22,1922,11487.0,6467.666666666667,0.0003147878833161308,0.00031478759139321025
2488,22,828,1044,11353.666666666666,6236.333333333333,1.5391478882753292e-06,1.5392283895887082e-06
2489,22,93,2046,11353.0,6467.333333333333,1.7232226115743114e-05,1.723206087619242e-05
2490,828,22,2046,11286.333333333334,6351.666666666667,6.786515100097282e-05,6.786505789609555e-05
2491,609,226,1343,10885.333333333334,5888.333333333333,0.0002814619645115977,0.0002814617731610266
2492,1918,226,47,10684.0,6003.333333333333,0.0005192899664647717,0.0005192897650652426
2493,226,1918,1343,10751.333333333334,5887.666666666667,0.00014328930472777177,0.00014328948641835316
2494,1707,1750,535,15979.333333333334,5902.333333333333,0.00017716172828419744,0.00017716168754284179
2495,1838,1707,535,15912.0,6017.666666666667,0.00010375711394527181,0.00010375708159915171
2496,1707,571,1750,15912.666666666666,5786.333333333333,8.93911833578982e-05,8.93911647806098e-05
2497,230,453,662,15710.0,6363.666666666667,9.654480523306976e-06,9.654432771275142e-06
2498,230,1838,453,15777.333333333334,6248.333333333333,5.167140799764662e-05,5.167132574685125e-05
2499,1697,1649,1467,15109.0,5552.666666666667,6.768003278002986e-05,6.768011211354309e-05
2500,562,1485,1324,14909.0,5205.666666666667,1.1717470923023704e-05,1.1717386306252127e-05
2501,1649,562,1324,14975.666666666666,5321.333333333333,3.6074559394131244e-06,3.6073763153035183e-06
2502,132,2028,1467,15377.333333333334,5553.333333333333,0.0001396535298115856,0.0001396534612631396
2503,1683,132,1467,15310.666666666666,5437.666666666667,7.922985276668325e-05,7.922980622670337e-05
2504,132,1683,499,15378.0,5322.333333333333,3.729466170998804e-05,3.7294647264045176e-05
2505,132,2047,2028,15511.333333333334,5553.666666666667,3.6969858447227736e-05,3.696979826718436e-05
2506,1518,132,499,15512.0,5322.666666666667,7.100230248030431e-05,7.10022522687339e-05
2507,2047,132,1518,15578.666666666666,5438.333333333333,6.369960751173864e-05,6.369954825082088e-05
2508,790,1620,1970,15106.0,6708.666666666667,0.00010455683928065037,0.00010455673282036069
2509,790,1035,1620,15173.333333333334,6593.333333333333,2.4855264871336102e-05,2.4855360486726968e-05
2510,64,1968,2041,14569.666666666666,6707.333333333333,7.114971808824542e-05,7.114972477008833e-05
2511,1059,1529,680,13496.666666666666,6935.666666666667,1.1882617304020818e-05,1.1882609919046074e-05
2512,1529,1059,2150,13563.333333333334,7051.333333333333,3.647288235906284e-05,3.647284734534622e-05
2513,1246,1852,1228,13766.0,6473.666666666667,5.5704949788921036e-05,5.5704938456390696e-05
2514,406,352,1420,15104.666666666666,7170.666666666667,2.815487928725608e-05,2.815479823116735e-05
2515,352,406,138,14970.666666666666,7170.333333333333,4.0816816713323026e-05,4.081680216190225e-05
2516,1322,1309,1751,14167.0,6937.333333333333,5.43378025168237e-05,5.433776382113811e-05
2517,262,239,138,14769.333333333334,7285.333333333333,7.939866564954072e-05,7.939856230810051e-05
2518,406,262,138,14903.333333333334,7285.666666666667,4.8603470181924945e-05,4.860343346508822e-05
2519,262,1559,1065,14902.666666666666,7516.666666666667,0.0003077373626183843,0.00030773727170845704
2520,262,406,1559,14970.0,7401.333333333333,4.143057313921204e-05,4.143054589626958e-05
2521,1257,2029,874,14500.0,7746.666666666667,0.00015171741810391537,0.00015171736162487812
2522,1528,1257,874,14366.0,7746.333333333333,0.0002398876432407669,0.00023988766445195606
2523,4,771,1286,14705.666666666666,6013.666666666667,2.227885022897127e-05,2.2278823196373595e-05
2524,41,1142,943,12498.333333333334,4274.666666666667,5.180891018472566e-05,5.180892729625008e-05
2525,1510,1329,2107,13700.0,6126.666666666667,2.312968784577068e-05,2.3129699333467897e-05
2526,1329,1510,718,13767.333333333334,6011.333333333333,1.1537806057370097e-05,1.1537789554180459e-05
2527,1329,1246,2107,13766.666666666666,6242.333333333333,3.6904889383238955e-05,3.690486237760395e-05
2528,586,1329,718,13901.333333333334,6011.666666666667,3.4376254835286046e-06,3.437624823236515e-06
2529,1246,1329,1640,13900.666666666666,6242.666666666667,3.9622188632897694e-05,3.962219125933956e-05
2530,1329,586,1640,13968.0,6127.333333333333,3.0583319253037365e-05,3.0583306653682334e-05
2531,342,2052,402,13097.0,6009.666666666667,0.0007978973107944161,0.000797896973205
2532,2052,342,1834,13164.333333333334,5894.333333333333,0.0004412193831327652,0.0004412193264162846
2533,548,1211,633,12695.666666666666,5777.666666666667,0.00018121260045870393,0.0001812128028896538
2534,292,1393,859,12897.666666666666,5431.666666666667,0.0003925204613897136,0.00039252023217889475
2535,292,548,633,12763.0,5662.333333333333,3.470181241014214e-05,3.47020089018343e-05
2536,0,292,633,12696.0,5546.666666666667,0.000307399541847711,0.000307399288278025
2537,292,0,1393,12763.333333333334,5431.333333333333,0.00022491847352052466,0.00022491866252919058
2538,2171,1393,234,12764.0,5199.666666666667,0.0002365516359156,0.0002365514319048
2539,742,2171,234,12697.333333333334,5083.666666666667,3.426534422575791e-06,3.4265683043462e-06
2540,2171,742,1172,12764.666666666666,4968.333333333333,0.00010033724422783434,0.00010033717652138681
2541,987,667,1532,13296.666666666666,6587.666666666667,4.1157314104934214e-05,4.115737666737845e-05
2542,649,987,1532,13162.333333333334,6587.333333333333,5.31306580146048e-05,5.313052766071093e-05
2543,667,56,1228,13498.0,6472.666666666667,4.9803702903087885e-05,4.980371786433029e-05
2544,1228,56,2107,13565.333333333334,6357.333333333333,2.7372870074307925e-06,2.7372641137554303e-06
2545,56,1702,2107,13498.666666666666,6241.666666666667,2.5591707748317085e-07,2.5589609286709425e-07
2546,987,56,667,13364.0,6472.333333333333,4.289059613284718e-05,4.289054265526528e-05
2547,1702,56,1643,13364.333333333334,6241.333333333333,3.454815584838195e-05,3.454818156869237e-05
2548,56,987,1643,13297.0,6356.666666666667,2.6224159350973638e-05,2.6224119332457288e-05
2549,838,210,581,13769.0,5318.333333333333,7.07816226529458e-06,7.078345267775459e-06
2550,1988,838,581,13702.333333333334,5202.666666666667,0.00011272981368068146,0.00011272991239170164
2551,817,200,899,13569.666666666666,4739.666666666667,0.0001885005547381566,0.0001885008101615189
2552,817,623,1486,13704.333333333334,4508.666666666667,6.735816310450659e-05,6.735827511575808e-05
2553,1914,236,589,13370.0,4161.333333333333,0.0002322666018209456,0.00023226655755460043
2554,564,1914,589,13504.0,4161.666666666667,0.000275085486594746,0.00027508548956002647
2555,623,1914,564,13571.0,4277.333333333333,0.0001386527916565568,0.0001386526434952434
2556,700,2134,149,10755.0,4501.333333333333,0.0002606138631180503,0.0002606137350181902
2557,1923,2134,700,10687.666666666666,4616.666666666667,7.016416533055471e-05,7.016428808851576e-05
2558,2134,388,149,10688.333333333334,4385.666666666667,9.91002782000849e-05,9.910032516072931e-05
2559,2134,1923,86,10553.666666666666,4616.333333333333,0.0001847560390638642,0.00018475584444832216
2560,388,2134,2112,10554.333333333334,4385.333333333333,0.00011316753541516574,0.0001131675577784177
2561,2134,86,2112,10487.0,4500.666666666667,0.00012313163644117327,0.00012313177403298743
2562,335,1480,1155,10351.666666666666,4962.333333333333,0.00042789029526712,0.0004278904443065075
2563,235,335,1155,10285.0,4846.666666666667,0.0007965600253834051,0.0007965598187096099
2564,86,335,235,10352.333333333334,4731.333333333333,0.00033447058035251,0.00033447064371976636
2565,1923,335,86,10486.333333333334,4731.666666666667,3.480334461140826e-05,3.4803483352394946e-05
2566,335,1923,670,10553.0,4847.333333333333,2.139630447681351e-05,2.1396111433255144e-05
2567,1480,335,670,10485.666666666666,4962.666666666667,0.00013960309824309408,0.00013960290002494965
2568,1490,1064,1026,8875.666666666666,5420.666666666667,8.9473491403116e-05,8.947350525548402e-05
2569,1064,1490,243,8943.0,5305.333333333333,0.0004056224411376646,0.00040562241911365406
2570,1490,1026,714,8741.666666666666,5420.333333333333,2.7913673105385823e-05,2.79136156039455e-05
2571,268,1490,714,8809.333333333334,5228.0,5.201631503147685e-05,5.2016373320515904e-05
2572,243,1490,268,8943.333333333334,5151.333333333333,1.0528271733416941e-05,1.0528168104896605e-05
2573,473,454,1179,15111.0,4859.666666666667,3.418934218563782e-05,3.418932739360304e-05
2574,1179,454,747,15178.333333333334,4744.333333333333,4.667629406025834e-05,4.667630488138013e-05
2575,454,2074,747,15111.666666666666,4628.666666666667,1.46032690516349e-05,1.4603234471242737e-05
2576,454,473,2113,14977.0,4859.333333333333,6.113768092580872e-05,6.113765571119133e-05
2577,454,1613,2074,14977.333333333334,4628.333333333333,3.780138581361359e-05,3.780135896831143e-05
2578,1613,454,2113,14910.0,4743.666666666667,0.00010305569795035178,0.0001030556551442485
2579,1365,73,1689,14508.666666666666,4511.333333333333,0.00018286313060891855,0.00018286322324907657
2580,1689,73,152,14374.666666666666,4510.666666666667,9.492302699501243e-05,9.492288529829309e-05
2581,614,73,492,14508.0,4742.666666666667,0.0007168946694549999,0.0007168946272364
2582,73,1365,492,14575.333333333334,4627.333333333333,0.0008023497304005,0.0008023494187373
2583,73,1137,152,14307.333333333334,4626.333333333333,7.273798831373625e-05,7.273811126892518e-05
2584,1137,73,614,14374.0,4742.333333333333,1.5088580587477934e-05,1.5088503141785751e-05
2585,291,1689,152,14308.0,4394.666666666667,2.4237745167909276e-05,2.42378597397607e-05
2586,1689,1400,588,14509.333333333334,4279.666666666667,0.00011961122204052314,0.0001196111925423976
2587,291,1400,1689,14375.333333333334,4279.333333333333,5.8840827092820874e-05,5.8840872874348606e-05
2588,1400,291,1782,14308.666666666666,4163.666666666667,0.0002447329668980517,0.0002447328557862432
2589,1400,541,747,15112.0,4551.333333333333,2.2710637680698685e-05,2.2710657804316756e-05
2590,588,1400,747,14777.333333333334,4357.666666666667,3.482664881674035e-05,3.482667090560395e-05
2591,512,623,564,13705.0,4277.666666666667,0.00017572760965195707,0.00017572744707296492
2592,914,512,564,13772.333333333334,4162.333333333333,1.864337616980296e-05,1.8643443028946093e-05
2593,623,512,1486,13771.666666666666,4393.333333333333,0.0001794275062602261,0.0001794276032493088
2594,1053,2033,1479,11954.666666666666,7046.333333333333,7.21251928262741e-05,7.212507886430447e-05
2595,2033,503,1479,12088.666666666666,7046.666666666667,0.00030832847582273984,0.0003083283570198623
2596,49,517,1922,11687.666666666666,6583.666666666667,0.0003257250990928288,0.00032572513526078653
2597,517,93,1922,11553.666666666666,6583.333333333333,0.00020651503869897965,0.00020651510970896552
2598,146,517,567,11553.0,6814.333333333333,0.00019429988006903598,0.0001942997376286012
2599,517,146,93,11486.333333333334,6698.666666666667,2.241297266874671e-05,2.241306412315228e-05
2600,38,666,649,12961.666666666666,6471.333333333333,0.0003789081799924985,0.00037890793079700197
2601,1643,666,402,13096.333333333334,6240.666666666667,0.00042106945765199995,0.0004210694385178614
2602,666,311,402,12962.333333333334,6240.333333333333,0.00036723648730081207,0.00036723635526272365
2603,311,666,38,12895.0,6355.666666666667,0.0005252219567111338,0.0005252219193890709
2604,987,666,1643,13163.0,6356.333333333333,0.00014812720304389576,0.00014812721767739685
2605,666,987,649,13095.666666666666,6471.666666666667,0.00011924726118620735,0.00011924709004283249
2606,976,38,649,12894.333333333334,6586.666666666667,0.00035856089095252444,0.0003585606560952429
2607,976,2003,1605,12893.666666666666,6818.333333333333,1.0349736245866125e-05,1.0349839882439697e-05
2608,2003,976,649,12961.0,6702.666666666667,6.678915263087659e-05,6.678898279481223e-05
2609,1855,1898,1128,11489.0,5774.666666666667,0.0009060239436562,0.000906023771361
2610,95,1855,1128,11556.333333333334,5659.0,8.833218971030003e-05,8.833233631428897e-05
2611,344,1557,1911,11957.333333333334,6122.333333333333,0.0003352178944707056,0.0003352178259341772
2612,783,1744,1906,13561.0,7975.333333333333,0.0001637448123585369,0.00016374470368185623
2613,783,576,1657,13561.333333333334,7744.333333333333,0.00016623685073361018,0.0001662368547197
2614,576,783,1906,13494.0,7859.666666666667,0.0003153223988531717,0.0003153222086707668
2615,783,598,1744,13695.0,7975.666666666667,0.00042748770417320005,0.00042748759122920475
2616,677,783,1657,13695.666666666666,7744.666666666667,0.00017351668805727107,0.00017351656691327863
2617,598,783,677,13762.333333333334,7860.333333333333,1.563495604588984e-05,1.5634831326073823e-05
2618,1335,435,1584,13493.0,8322.333333333334,8.762995467585978e-05,8.76300736049659e-05
2619,435,1335,1744,13560.333333333334,8206.666666666666,6.22588828628335e-05,6.225868571424424e-05
2620,435,1287,1584,13559.666666666666,8438.333333333334,1.0763555043595495e-05,1.0763422927193854e-05
2621,435,1744,169,13694.333333333334,8207.0,0.00041792093558951933,0.0004179206103784117
2622,933,435,169,13761.0,8323.0,0.00018397026032566417,0.00018397000446058827
2623,435,933,1287,13693.666666666666,8438.666666666666,7.682682741850947e-05,7.682695401295433e-05
2624,1335,26,1906,13359.333333333334,8090.333333333333,6.537054138635109e-05,6.537061836529243e-05
2625,26,307,1906,13292.666666666666,7974.666666666667,8.18083935352534e-05,8.180823178987598e-05
2626,26,1335,1711,13292.0,8205.666666666666,0.00016604738331090938,0.00016604733379560553
2627,307,26,101,13158.666666666666,7974.333333333333,0.0001936283287734847,0.0001936281448865413
2628,26,1607,101,13091.333333333334,8089.666666666667,6.821930359740002e-05,6.821921647101018e-05
2629,1607,26,1711,13158.0,8205.333333333334,0.0009915863310843,0.000991586121451
2630,261,134,1915,12757.333333333334,7742.333333333333,1.679732880712627e-05,1.6797149732710994e-05
2631,1861,134,261,12689.666666666666,7857.666666666667,7.6407428898457e-05,7.640763276197e-05
2632,134,1861,1506,12555.666666666666,7857.333333333333,3.6585251394297635e-05,3.658497027734191e-05
2633,156,1529,1766,13362.0,7166.333333333333,0.00016826215542961465,0.00016826214495494675
2634,622,156,1766,13294.666666666666,7281.666666666667,0.00035208194727585034,0.00035208182505127217
2635,1529,156,1171,13295.333333333334,7050.666666666667,3.062482131710907e-05,3.062483172327559e-05
2636,156,622,333,13160.666666666666,7281.333333333333,6.248759691424163e-05,6.248761330354632e-05
2637,156,1334,1171,13161.333333333334,7050.333333333333,5.3521893633422426e-05,5.352192245493869e-05
2638,156,333,1334,13094.0,7165.666666666667,7.622397639229557e-06,7.62231664665863e-06
2639,1039,1903,778,12491.0,7048.333333333333,4.1636833011530935e-05,4.163675949254365e-05
2640,929,1154,129,15772.0,8328.333333333334,7.631926117905566e-05,7.631921456670093e-05
2641,1551,929,129,15704.666666666666,8443.666666666666,1.9372739583888987e-05,1.937275317585473e-05
2642,929,1398,1154,15705.0,8212.666666666666,6.775102314467202e-05,6.775101965217078e-05
2643,1551,1866,1549,15570.0,8674.333333333334,5.398825050271507e-05,5.3988225233410805e-05
2644,1135,1866,2006,15703.333333333334,8905.666666666666,1.6460419642950775e-05,1.6460463685677225e-05
2645,1866,1144,2006,15770.666666666666,8790.333333333334,3.880756312483736e-05,3.880756008018697e-05
2646,1866,1551,1144,15704.0,8674.666666666666,8.387877191957198e-05,8.387871773571419e-05
2647,309,1111,1930,15568.0,9367.666666666666,4.7073050698391165e-05,4.70729835479859e-05
2648,1930,1111,1250,15702.0,9368.333333333334,3.192029075383074e-05,3.192023229183373e-05
2649,1111,13,1250,15769.333333333334,9252.666666666666,3.8804994215093936e-05,3.880501253622332e-05
2650,1111,1135,13,15702.666666666666,9136.666666666666,5.549667516405631e-05,5.549659905948081e-05
2651,1123,309,1500,15300.0,9367.0,9.498487022179024e-05,9.498487468214058e-05
2652,1772,807,1877,14496.0,9133.666666666666,0.00015294228004659484,0.00015294241761051592
2653,807,1772,1736,14563.0,9249.333333333334,0.00023983869301032735,0.00023983843953340954
2654,1105,980,2144,15303.666666666666,7980.666666666667,8.540223449676037e-05,8.540231875424675e-05
2655,980,1105,2013,15169.666666666666,7980.333333333333,0.00013630882986334414,0.00013630868993089223
2656,2164,1724,2013,14968.333333333334,8095.333333333333,0.00025247947956610005,0.00025247934599578964
2657,1724,2164,427,14900.666666666666,8210.666666666666,8.189742017798002e-05,8.189742459210019e-05
2658,1105,2164,2013,15102.333333333334,8095.666666666667,0.00013210566893661442,0.00013210550940585206
2659,2164,1105,1507,15169.0,8211.333333333334,7.883457441003675e-05,7.883464739419789e-05
2660,789,1811,1109,16305.0,9485.666666666666,0.00013578726633709998,0.000135787139111
2661,1811,789,1851,16372.333333333334,9370.333333333334,0.0002586035870886223,0.0002586032862747122
2662,1811,1476,1109,16371.666666666666,9601.333333333334,9.447723630969998e-05,9.447722240029749e-05
2663,1811,1851,2157,16506.333333333332,9370.666666666666,0.00019095495885020883,0.0001909547670294482
2664,1811,2157,2059,16573.0,9486.333333333334,0.0004818474526664513,0.00048184735815520486
2665,1476,1811,2059,16505.666666666668,9601.666666666666,0.00019047069821278878,0.00019047069301898466
2666,1193,997,547,15305.0,7517.666666666667,0.0001625231919605752,0.00016252320144242101
2667,997,331,547,15372.333333333334,7402.333333333333,0.0004048256187715534,0.00040482538479086816
2668,331,997,1420,15305.666666666666,7286.666666666667,0.00016996620662550755,0.0001699662836285547
2669,997,1193,1559,15171.0,7517.333333333333,0.00010384608083927262,0.0001038460550158146
2670,997,406,1420,15171.333333333334,7286.333333333333,4.040157224469457e-05,4.0401510722720634e-05
2671,406,997,1559,15104.0,7401.666666666667,0.00010462589838838836,0.0001046258844935796
2672,11,2070,1511,15508.0,6709.666666666667,1.7001773353339072e-05,1.7001873706781534e-05
2673,2070,1620,1511,15374.0,6709.333333333333,0.0002001897378689424,0.0002001895004565567
2674,2070,314,1620,15306.666666666666,6824.666666666667,0.00047200651222865757,0.0004720062293249433
2675,866,847,27,15708.333333333334,7056.666666666667,1.6522990687533628e-06,1.6523130802542508e-06
2676,866,2070,11,15575.0,6825.333333333333,6.325324032298322e-05,6.325324322830176e-05
2677,860,1017,1807,15977.0,6826.333333333333,3.089269237095259e-05,3.089263777179851e-05
2678,847,1017,860,15909.666666666666,6941.666666666667,0.00022629172850316458,0.00022629159753506528
2679,866,1017,847,15775.666666666666,6941.333333333333,5.766084514142424e-05,5.7660860273755254e-05
2680,1017,866,11,15709.0,6825.666666666667,6.034688950940917e-05,6.0346903407784203e-05
2681,1582,948,257,14163.333333333334,8324.333333333334,0.00020856501835848663,0.00020856518978692277
2682,592,948,1582,14096.0,8439.666666666666,0.0003154928023097907,0.0003154925608231942
2683,948,218,257,14096.666666666666,8208.333333333334,0.0004366374004635873,0.00043663708200941524
2684,948,592,933,13962.0,8439.333333333334,0.0001583213626601,0.00015832118321099705
2685,948,933,169,13895.0,8323.333333333334,0.00011496641880276417,0.00011496655062187004
2686,218,948,169,13962.333333333334,8207.666666666666,0.000289949633455,0.00028994970856502665
2687,429,1103,1843,13893.333333333334,9016.666666666666,0.0005650077593011462,0.0005650076214374958
2688,429,1588,1832,13760.0,8785.333333333334,0.00016510505126415647,0.00016510495304145642
2689,1103,429,854,13960.666666666666,8901.333333333334,0.0003942381380822518,0.00039423813491998105
2690,429,1832,854,13894.0,8785.666666666666,0.00029822862994730514,0.00029822846363984276
2691,723,429,1843,13759.333333333334,9016.333333333334,0.0007302759518358,0.0007302757053734132
2692,1588,429,723,13692.666666666666,8900.666666666666,0.0005997813065113,0.0005997811168054869
2693,431,1987,182,14092.0,9826.0,0.0003882166355462,0.0003882166072831364
2694,126,431,182,14159.333333333334,9710.333333333334,5.983972052542449e-06,5.983994010275349e-06
2695,1987,431,1666,14159.0,9942.0,0.0005808779540209181,0.0005808776590743999
2696,1666,431,2051,14293.0,9942.333333333334,0.0001654186204983162,0.00016541876668139997
2697,431,1536,2051,14360.333333333334,9826.666666666666,0.0002132462483676,0.00021324628026778177
2698,431,126,1536,14293.666666666666,9710.666666666666,6.887722324876142e-05,6.887716415529346e-05
2699,757,1235,182,13958.666666666666,9594.333333333334,0.0005691435364741846,0.0005691434891874683
2700,1235,757,537,13892.0,9478.666666666666,0.00020680840202619733,0.00020680841185167695
2701,1571,757,182,13891.333333333334,9709.666666666666,0.0008903356446056999,0.0008903353101840001
2702,757,1571,1949,13757.333333333334,9709.333333333334,0.0002787114297031,0.0002787112390482
2703,2104,490,51,13557.0,9362.333333333334,0.0005042084510254,0.0005042083396629318
2704,1088,490,1949,13556.333333333334,9593.333333333334,7.919710225791444e-05,7.919707647750251e-05
2705,490,1088,51,13489.666666666666,9477.666666666666,0.0003329632317006987,0.0003329631668142703
2706,490,2104,537,13691.0,9362.666666666666,0.00024997123049835584,0.00024997129218030153
2707,490,757,1949,13690.666666666666,9593.666666666666,0.000171863867138,0.00017186384129873957
2708,757,490,537,13758.0,9478.333333333334,0.0002689203310007558,0.0002689202089117473
2709,763,1950,1664,14291.0,10635.666666666666,4.945383949076766e-05,4.945368307350649e-05
2710,1950,713,1664,14358.333333333334,10520.333333333334,0.00011957559581180661,0.00011957538065011754
2711,1950,1431,713,14291.666666666666,10404.666666666666,6.857826883655316e-06,6.857967022690662e-06
2712,1431,1950,794,14157.666666666666,10404.333333333334,1.5249266359775642e-05,1.5249185056008362e-05
2713,1950,110,794,14090.333333333334,10519.666666666666,7.988981429971965e-05,7.988983443631454e-05
2714,1950,763,110,14157.0,10635.333333333334,1.9426742308107303e-05,1.9426810812375817e-05
2715,1571,1611,1949,13690.0,9824.666666666666,0.00013729356628219998,0.00013729358161140002
2716,1611,1354,1949,13556.0,9824.333333333334,0.00038846962188725877,0.0003884694346766564
2717,1354,1611,1319,13488.666666666666,9939.666666666666,4.1005026254650056e-05,4.100514318460152e-05
2718,660,317,572,16300.666666666666,11103.666666666666,2.561124580977993e-05,2.5611165028697125e-05
2719,1957,660,572,16367.333333333334,11219.333333333334,8.697560574373413e-05,8.697565326215444e-05
2720,660,1957,924,16300.0,11334.666666666666,0.00011270010599689957,0.00011270000141158774
2721,317,660,54,16166.666666666666,11103.333333333334,4.763928578487014e-06,4.763871901856278e-06
2722,660,2105,54,16099.333333333334,11218.666666666666,6.810695974483618e-06,6.810718019140724e-06
2723,2105,660,924,16166.0,11334.333333333334,0.0003053718184501509,0.00030537178730858803
2724,2174,2034,2125,16169.666666666666,9947.333333333334,5.1336020013941674e-05,5.133588104055068e-05
2725,2034,1389,2125,16102.333333333334,10062.666666666666,1.0134191989497317e-05,1.0134092291800065e-05
2726,2034,1304,1389,16169.0,10178.333333333334,0.00019711933146887697,0.0001971192114364711
2727,1598,815,377,16571.333333333332,10179.333333333334,0.00048176137699993196,0.0004817613594239258
2728,1747,815,1598,16504.0,10294.666666666666,0.0005833544995149,0.0005833542401417
2729,815,1747,1304,16370.0,10294.333333333334,8.817491368623211e-05,8.817475801925419e-05
2730,2034,815,1304,16303.0,10178.666666666666,0.00013691987828185373,0.00013691995563318662
2731,1347,1451,1524,15563.666666666666,10985.666666666666,2.1211935889935327e-05,2.121199116765404e-05
2732,1524,1451,1561,15697.666666666666,10986.333333333334,1.7349517775664045e-05,1.7349554214675173e-05
2733,620,889,1937,15763.666666666666,11333.333333333334,4.017810803759618e-05,4.0178119171574275e-05
2734,889,620,1524,15697.0,11217.666666666666,3.4934402037116456e-05,3.493438008507492e-05
2735,2056,620,1937,15696.333333333334,11448.666666666666,0.00015134663325053888,0.00015134655172431523
2736,1524,620,42,15563.0,11217.333333333334,1.510067561997108e-05,1.5100645324949132e-05
2737,620,1963,42,15495.666666666666,11332.666666666666,0.00019067785593898106,0.00019067784686128733
2738,1963,620,2056,15562.333333333334,11448.333333333334,0.0003792793058084875,0.0003792791759025327
2739,496,2019,128,15899.666666666666,10639.666666666666,0.00019684911938277558,0.00019684912133250505
2740,1451,2019,1561,15765.0,10870.666666666666,0.0001044750929363928,0.00010447503330822459
