mean_curl,median_curl,top95_mean_curl,top99_mean_curl,edge_hotspot_top95_interface_like,replicate
0.00018578417314879265,0.00011184785398794217,0.0008469112027225252,0.0012488990217011232,0.0005077123651165511,199
0.0001857367345513069,0.00011206630718121202,0.0008463742919733575,0.0012442308463295484,0.0005088991537547731,200
0.00018565576583852436,0.0001119509587583058,0.0008480341175740283,0.0012505201297179308,0.0005080642432529877,201
0.00018570040692361315,0.0001116504593076429,0.0008478624063946304,0.001248627552200022,0.0005088106575440522,202
0.0001855875779250145,0.00011209589838272852,0.0008463888491939765,0.0012469134633373924,0.000507905934721012,203
0.00018583055185429262,0.00011211062488465868,0.0008490619538372706,0.00124914776061314,0.0005072056595631004,204
0.0001857115925656203,0.00011197510201135403,0.0008485744307734258,0.0012495821233262543,0.000506705840413303,205
0.00018572837603996896,0.00011212898836190642,0.0008480081795564163,0.0012500890970334791,0.0005070510473301358,206
0.0001859181151595371,0.0001118349832799239,0.0008486152326923025,0.001250129320709477,0.0005084694613713111,207
0.0001856386980729734,0.00011223959680159281,0.0008470462357276641,0.0012491732058184093,0.0005065584545866446,208
0.00018585746625847057,0.00011174841267875194,0.0008481212613111764,0.0012512152936354304,0.0005091422226143144,209
0.00018579734780768716,0.00011220548393575235,0.0008473880137987675,0.001247307353885596,0.0005083124873462847,210
0.00018577411817141906,0.00011134431549141421,0.0008484143697426593,0.0012482400911672286,0.0005072014889847316,211
0.0001857552098329671,0.00011182945053494703,0.0008485798174982437,0.0012484914369771743,0.0005070964687005188,212
0.00018570824721371486,0.00011190062659695616,0.0008486959986749684,0.0012498341976979704,0.0005095644365202338,213
0.00018581004308816393,0.000111466745456131,0.0008481037114905504,0.0012497873552555132,0.0005090187455077021,214
0.00018581834360949405,0.00011229367295394842,0.0008490599186060547,0.0012517822465644415,0.0005083807438185934,215
0.00018583091902974418,0.00011190870740345821,0.0008486808335919733,0.0012498163217340922,0.0005097889723919851,216
0.0001857511244718167,0.0001117895601235411,0.0008472355477429873,0.0012448910962548976,0.0005058857502165711,217
0.00018578000440788256,0.00011199774111962578,0.0008463593277419107,0.0012455993154013429,0.0005079622638475821,218
0.00018575606606029675,0.00011208805783292724,0.000846994425488505,0.0012447468853820096,0.0005079418511992214,219
0.00018572780954557172,0.00011215508236280618,0.0008489076062384404,0.0012521038468179203,0.0005088574494324244,220
0.00018568168730150533,0.00011209841184685058,0.0008473099525632385,0.001245661540516027,0.0005080974964310727,221
0.00018583560135432454,0.00011178826055843868,0.0008485334355493881,0.0012481839531990474,0.0005083701845562277,222
0.00018573076025569596,0.00011188235100621145,0.0008474389778969552,0.00124870235516793,0.0005071417832961611,223
0.00018567722440849505,0.00011292119460342284,0.0008476231255613211,0.001249721423800143,0.000508414989574966,224
0.00018568014737857223,0.00011238442276990772,0.0008479901024626276,0.0012517993217713845,0.0005070027090568434,225
0.00018573935109836577,0.00011137080809173842,0.0008473635904150187,0.00124672752047954,0.0005077687093156735,226
0.00018582360286694357,0.00011184905139915107,0.0008479246679809887,0.0012481097950261056,0.0005063698077068048,227
0.00018572350311189277,0.00011165958701964902,0.0008473260171006541,0.0012485824353097516,0.0005070446835936125,228
0.00018566715755737566,0.00011209673030229873,0.0008479448256298209,0.0012461704308583382,0.0005077198118920644,229
0.0001858236678494697,0.0001118305937695204,0.000848880165019943,0.0012496694404420525,0.0005068411439881135,230
0.00018570089041758273,0.00011170591827444078,0.0008486300391003802,0.0012504797227323643,0.0005079976692172975,231
0.0001857453209154865,0.00011159085897931901,0.0008481091151197986,0.0012500005163589316,0.000507878038725667,232
0.000185647663490406,0.0001119969579241148,0.0008471457327251769,0.0012457592542352983,0.0005063710135581323,233
0.00018579897236864026,0.00011259778368222825,0.0008475202021607733,0.001246306832837106,0.0005061658001692949,234
0.0001858877722895875,0.00011196801178755147,0.0008487995482996544,0.0012490028413252253,0.0005084171351692233,235
0.00018593170561817253,0.00011231998817065048,0.0008488912975634338,0.001250176748161079,0.0005080699129712805,236
0.00018579917953875601,0.00011185777901172375,0.0008492269441613282,0.001251515606489064,0.0005082769470507683,237
0.0001856735246955769,0.00011180097586618515,0.0008474939358216805,0.0012476550321454214,0.0005069328503927952,238
0.00018578136694359233,0.00011194094731021591,0.0008466073631861906,0.0012456516613619712,0.0005059598735228005,239
0.00018589705681989997,0.00011163522008509034,0.0008478886105085997,0.001245283133126747,0.0005070662533345667,240
0.00018556202996758704,0.00011163931095915394,0.0008477856284609125,0.0012502515795915546,0.0005085814456503197,241
0.0001858139842544744,0.00011208623795691766,0.0008493836712369421,0.001250715467287486,0.000507680657419878,242
0.00018579185654975645,0.00011182569692902501,0.0008485623898799386,0.001248828840906588,0.0005074638943354332,243
0.00018558020136550093,0.00011169474802315208,0.000846876957114414,0.0012450745897789597,0.0005068139001511894,244
0.00018581798715153886,0.00011172316169478036,0.0008475816855789718,0.001248969946505466,0.0005077103109607358,245
0.0001856905204803564,0.00011182729467999881,0.0008482927660344675,0.001249876740931822,0.0005084394215176826,246
0.000185783328632047,0.00011194968937521664,0.0008489796558816701,0.0012503583301782162,0.0005050144445249326,247
0.00018584842027888227,0.00011183197305358631,0.0008485654824498464,0.001250383479903631,0.0005089215294625984,248
0.00018564760887165193,0.0001117675791106724,0.0008479835182841843,0.001248863900803121,0.0005072557472818416,249
0.00018573876238437925,0.00011124916273642884,0.0008476862066713611,0.0012475316971377987,0.0005082392497094611,250
0.00018580614710503717,0.00011155789614745685,0.0008479511440874601,0.0012464837814449051,0.0005074392420117797,251
0.0001858088691956196,0.00011200829873918091,0.0008487692594250716,0.0012485934302262553,0.0005052995262229057,252
0.00018582019422265478,0.00011142707582984681,0.0008491194720045866,0.0012498569000630867,0.0005073046401915367,253
0.00018584367845691024,0.00011188084337997842,0.0008482675225131018,0.0012477681751857559,0.0005077981140748369,254
0.0001857095152346381,0.00011180451863038356,0.0008481294623738716,0.0012468724946841031,0.0005079075665725012,255
0.00018580666881113246,0.0001118658692512474,0.000847981503782482,0.0012484302084245602,0.0005062044162751283,256
0.00018586989742207322,0.00011180806145452746,0.0008479727622937454,0.001247934729761589,0.0005079090912711474,257
0.00018577975402418975,0.00011170028618143248,0.0008486018805760405,0.0012496057832413173,0.0005054665947046371,258
0.00018583567276166113,0.00011182688975428053,0.0008479504592885599,0.0012484511890620308,0.0005070952501922245,259
0.00018571261074704185,0.0001120987554009803,0.0008480141182864048,0.0012496695641401416,0.0005076156621314779,260
0.00018582954758432927,0.00011146443141758723,0.0008488440944623838,0.0012498259852886297,0.0005080412017514761,261
0.0001857712937683058,0.00011190449873778819,0.0008491914252744234,0.0012493549649460114,0.0005080228768466057,262
0.00018578489867152354,0.00011248532903807956,0.0008481903409781517,0.0012502118806234843,0.0005095746358118038,263
0.00018582941868450974,0.00011190548550970851,0.0008476111829515816,0.001248994390339724,0.0005075190394155954,264
0.0001857949966495411,0.00011194430039269807,0.0008472514070988189,0.0012500899543782338,0.0005072749233986362,265
