face_id,i,j,k,face_energy_total,face_energy_exact,face_energy_coexact,face_energy_harmonic
1213,669,525,565,4.042008188181551e-09,1.5197395189317344e-09,1.0837778001113944e-09,1.1495900086731244e-18
1214,669,625,525,4.0073527035779803e-10,8.660383773883304e-10,8.312030666567644e-10,9.631723837868668e-19
1215,1166,1449,2067,9.563920486531782e-09,2.8686004612109728e-09,3.638407836246676e-09,2.959065667452811e-19
1216,1449,1166,2035,4.900182052402432e-09,3.869422057285828e-10,4.099814978798585e-09,5.968470035056632e-19
1217,144,1449,2035,3.565593548657607e-08,9.675420531097607e-10,2.5403285304395078e-08,5.675610372495996e-19
1218,2067,1449,1839,1.1045942021182838e-08,4.201058544592173e-09,3.330518530810372e-09,4.091775040029458e-19
1219,1114,299,748,3.044525717978188e-09,1.3614256343378024e-09,2.478934624737335e-09,4.438833451508187e-19
1220,299,1166,748,1.7868423363051257e-09,1.3337887868678494e-09,5.579487027704078e-10,3.5293714729513593e-19
1221,299,1114,1089,1.5019484297992327e-09,1.0116426811090918e-09,2.441648163787927e-09,4.3159667584552403e-19
1222,310,1763,1839,5.591265255375968e-10,4.658487636023821e-10,1.774799558731222e-09,5.052080166119456e-19
1223,1763,310,270,3.955240380420971e-09,5.980878494980558e-09,3.4515879103450126e-09,4.862892837254462e-19
1224,1449,310,1839,4.1037292886878455e-08,3.784691613001725e-09,5.586894478873905e-08,4.099000077895893e-19
1225,310,1449,144,8.37299836836844e-08,2.107820727490273e-09,8.915376566569988e-08,5.8671775690546325e-19
1226,1446,603,1219,2.65686631270695e-08,1.0598263826310168e-08,2.2881195268371005e-08,4.034448632486127e-19
1227,603,1357,1825,3.7205886896034716e-08,9.085690392202823e-09,2.416766012906297e-08,5.445312821467894e-19
1228,1533,201,2089,2.182918229311317e-08,4.2748972477401933e-10,2.4585718984874707e-08,2.5143853453676463e-19
1229,201,500,2089,1.1704800470501188e-08,5.169840725664326e-09,1.1450956180247482e-08,3.207823252617541e-19
1230,1762,201,1533,1.0238147828322874e-08,5.069693294195282e-09,1.3140165821049224e-08,3.8098470350002013e-19
1231,201,1762,11,9.895702741267808e-09,1.6775891819106786e-08,1.4377412243939264e-08,5.357977859481355e-19
1232,812,692,881,2.760144389960694e-09,4.710614695981023e-09,1.2265544275407263e-08,2.3497436545068086e-19
1233,787,812,881,2.390703239201822e-09,4.205589634258243e-09,2.037331870723892e-09,1.450973260006988e-19
1234,1787,812,1633,1.4319125650921746e-09,1.3760441526039094e-10,2.4246448925387183e-09,1.443509857023273e-19
1235,692,812,1787,4.4047465873869097e-10,7.271242435606733e-11,8.558915867274603e-10,1.4969480563579402e-19
1236,1167,1137,489,6.938065331040134e-09,4.6981683874121474e-09,1.4024408709098247e-08,1.4442544575483716e-19
1237,499,1167,489,1.2044100909558687e-08,1.0525598001119337e-09,1.2395527110005915e-08,1.388087787696362e-19
1238,1167,499,861,4.021373043020872e-08,1.8024040940001794e-09,3.928073467446424e-08,2.5549090114724324e-19
1239,29,1167,861,2.8713323753277376e-08,1.8651690352160724e-09,3.005503236440217e-08,2.6354307579467144e-19
1240,260,79,1960,2.4907756550382486e-09,4.282813639905303e-09,1.943271964677734e-09,2.508914115572007e-19
1241,79,787,1960,3.583357514384812e-10,2.3636310123625475e-09,2.907077741679908e-09,1.770992407577163e-19
1242,79,260,2162,7.325799783021761e-09,1.1635266954766852e-09,1.0606478148637523e-08,2.2383745115379626e-19
1243,273,79,2162,2.4397424368075607e-09,4.559795307799933e-09,3.568084008026394e-09,3.009521110097826e-19
1244,787,79,1223,1.0349526711803246e-09,2.3785578610047557e-09,3.359556984548775e-09,1.609770623093436e-19
1245,79,273,1223,2.928829693381903e-09,1.0093719042945799e-08,2.19747765646911e-08,1.6665254987579566e-19
1246,1926,1783,1991,1.1445760458564612e-08,3.3279868916123535e-09,5.451600213441592e-09,1.5394460452486356e-20
1247,251,1783,1363,5.8741302353985205e-09,1.9790208458743314e-10,4.019212106057797e-09,1.8573007028748362e-20
1248,997,1783,251,8.961044206266379e-09,2.2205456007861566e-09,3.532711834096267e-09,2.0561169023085735e-20
1249,1783,997,1991,1.120956515927427e-08,3.1782599155291407e-09,6.026503657775151e-09,1.180767914553313e-20
1250,1534,66,988,1.2741467436267804e-09,6.677703669675999e-10,3.077160725475531e-10,5.030759291370075e-19
1251,66,1534,507,2.6274665281312966e-10,5.165332456643571e-10,8.909381804083662e-11,4.386133448614068e-19
1252,1534,717,507,3.1975199222344823e-10,1.1566064404427764e-09,1.3538376477633076e-09,5.121291046006867e-19
1253,1721,1534,988,4.79083443456835e-10,2.8143547764309193e-10,2.828576981388057e-10,5.552155504593796e-19
1254,1427,632,1652,1.0963222084932323e-09,3.064955526398039e-09,5.273058931245551e-10,2.594344593616238e-19
1255,1427,1652,1495,8.382132348997921e-10,5.976983253294466e-09,4.572467933703032e-09,3.4304310997333197e-19
1256,576,1427,1495,1.4088008137868988e-09,6.7469569810175585e-09,5.50796151522286e-09,3.9387772127639723e-19
1257,632,1427,152,8.608784740909151e-10,3.2268074766946427e-10,6.629541126906811e-10,2.0348851222774303e-19
1258,1895,991,1830,2.9618381192005524e-08,4.366181213880992e-09,1.1989201647655108e-08,1.3807114178544948e-19
1259,991,1895,688,5.506783541154624e-09,3.8099887083394194e-10,3.0378803327921352e-09,2.212698038105156e-19
1260,991,632,1830,2.3698958311505908e-08,6.772510958367659e-09,1.8921097231052882e-08,1.757497723328798e-19
1261,991,234,632,8.40720311425318e-09,6.563291854496519e-09,2.494701547580511e-08,2.276359118851656e-19
1262,991,688,1242,1.8688532416486023e-08,1.3949258903255137e-09,9.991492502693086e-09,1.9685807478725437e-19
1263,234,991,1242,1.6492085620064196e-08,3.6637193995010104e-09,1.9014019640553056e-08,2.2348957053332087e-19
1264,185,1895,1227,1.9363937875399214e-08,5.553808213954336e-09,1.542189116424565e-08,1.197904063942338e-19
1265,185,1227,818,8.957766199088475e-09,1.2539482196932745e-09,7.815427996775051e-09,8.360308951745839e-20
1266,185,438,292,6.778496565817841e-09,1.6489634457515968e-09,4.382342891256702e-09,1.2203187150367708e-19
1267,1895,185,292,2.0037522810091323e-08,9.768016998064846e-09,4.579258338220169e-09,1.6876539322970856e-19
1268,581,997,251,2.1973738371678907e-09,2.382144525390134e-09,1.090280389860769e-09,3.0377565784344443e-20
1269,1873,581,251,6.020213288996454e-11,2.0408438938462318e-09,2.2634754800994906e-09,4.950684643021652e-20
1270,997,581,818,5.399865834870445e-09,5.573462630345418e-10,8.700137797367292e-09,2.2281233317120546e-20
1271,581,185,818,2.3588227159635245e-09,5.732072275469794e-10,2.77975284787905e-09,5.204471111471877e-20
1272,581,1873,438,8.691563435304748e-10,9.301035312066955e-10,2.9243903299105186e-09,8.236983693378638e-20
1273,185,581,438,1.9449449099306044e-09,1.6696775818152085e-09,1.3538247951231332e-09,9.676503742553214e-20
1274,1959,1175,1714,5.979961964362083e-09,1.4126810346901248e-10,5.794769934264746e-09,6.093453031083096e-19
1275,1175,1959,1509,3.7226774298618916e-09,1.875622559561638e-09,2.4615930361374453e-09,5.304495448209623e-19
1276,1959,719,1509,1.2111669249874333e-07,3.728288138018383e-08,2.6208170938450828e-08,6.41623974210646e-19
1277,1959,1541,719,1.5629121536775833e-07,4.876769445372981e-08,5.949122776252393e-08,6.500281916884873e-19
1278,168,1047,1714,8.245177491527797e-09,4.442444116466553e-09,1.93301639680269e-08,6.323967518831791e-19
1279,1047,1959,1714,5.907066271917759e-09,6.213396526659885e-09,1.945523912160367e-08,5.543851944183133e-19
1280,1047,656,1541,6.119028567567652e-08,8.579691350155424e-09,4.051112107871037e-08,5.34229978387998e-19
1281,1959,1047,1541,1.0185833767440517e-07,5.155782202375381e-09,8.165721158201603e-08,6.194950387954295e-19
1282,1456,1111,1685,4.091169722677722e-08,3.0512829427376586e-08,5.335992269105243e-09,3.379780110845063e-19
1283,1111,168,1685,1.79520175402941e-08,1.4095333722915866e-08,1.7271172687263113e-08,4.257717703970169e-19
1284,1111,1456,402,2.5717744424306974e-08,4.3523735725216794e-09,1.0378514801167814e-08,2.9523633528430573e-19
1285,656,1111,402,4.392513673203548e-09,1.7966622067215091e-09,2.5347500394526558e-09,3.5572525657614207e-19
1286,1047,1111,656,2.194100514972004e-08,8.612953019054812e-09,1.0084476189207863e-08,3.8582900773164114e-19
1287,1111,1047,168,2.739775374993873e-08,2.7853251951020895e-09,2.3830895494313284e-08,5.033326463902713e-19
1288,2176,24,1828,5.778579431999897e-10,1.0124438979993004e-09,5.23521429465751e-10,2.4299890626801373e-19
1289,164,2201,1746,2.781724058105763e-09,2.076500182385758e-09,5.726829269288435e-09,5.3307091257938366e-20
1290,2201,164,215,4.67225885507524e-08,1.9551212410489185e-08,6.42729877253598e-08,3.595601946678671e-20
1291,1746,209,2052,1.1363525265056184e-08,6.132438704568188e-09,4.181880326498931e-09,9.568287017103539e-20
1292,1416,1951,1204,1.2090152715696675e-08,3.1209947305879283e-10,1.4803749688941549e-08,1.850437203007888e-19
1293,266,2153,1410,1.6867105324629313e-08,2.9652954077557876e-09,1.4500533525841368e-08,7.001268605364948e-20
1294,1159,1417,2001,4.120167573720028e-09,1.0571570992954512e-09,1.7682266547066508e-09,2.755081203562919e-19
1295,1417,1159,1611,4.367853342071746e-09,2.979908292368427e-09,4.47520116077011e-09,7.659266997120385e-19
1296,1872,1159,2001,6.700362913607697e-10,1.935744549640241e-09,3.461814906708535e-10,2.0279344556100628e-19
1297,1159,1872,1565,7.132601762590823e-09,1.9626551740855068e-09,4.220385467455759e-09,1.4620012998335148e-19
1298,1872,283,1562,5.023694859601675e-08,3.122096349413928e-09,4.538277794282299e-08,1.1027224069041128e-19
1299,1565,1872,1562,7.031910698419662e-09,1.1000335593822025e-09,1.0008828359084959e-08,9.330681795479706e-20
1300,930,1565,1432,1.0516292436506313e-07,2.1780756918606616e-08,4.576587846136751e-08,8.392302027218314e-20
1301,930,266,1410,4.57374061527008e-08,1.2445966544099528e-08,2.61851664293101e-08,9.280071044434764e-20
1302,266,930,1432,1.3818183731077856e-07,2.169366494247777e-08,5.815707368069697e-08,1.0044716685102442e-19
1303,1775,155,1540,3.843700950550878e-10,1.1963534087374433e-10,6.956805137676036e-10,1.3153907072905227e-19
1304,155,1775,627,1.8038595793575296e-09,1.9815331139313982e-09,7.295812405888733e-10,1.243089324446799e-19
1305,2159,1540,1067,2.5515739585231047e-10,2.4504268953271477e-10,1.0996076961158583e-10,1.5760001582851338e-19
1306,365,2159,1067,8.210244600162124e-10,1.4467399897865583e-09,1.5954175018190404e-10,1.8835953381427734e-19
1307,2159,1775,1540,7.092594440466561e-11,1.507491986281477e-11,3.6799761108834385e-11,1.5073612221777106e-19
1308,1775,2159,1487,4.83108996925442e-11,3.1847671294373003e-10,1.8031159701285201e-10,1.3161449470467246e-19
1309,2180,2159,365,6.454116104070958e-10,7.776698415035961e-10,9.1706759868238e-11,1.6628139360888921e-19
1310,1487,2159,2180,4.7655933627318e-10,5.252820517973178e-10,7.364258830349984e-11,1.6157486855815514e-19
1311,1673,1487,1910,1.3221751773173607e-08,1.3744815568646432e-10,1.3756693798518619e-08,1.0528404143701319e-19
1312,97,1415,430,6.576231011814871e-09,5.826888271701769e-11,6.388432150651072e-09,2.036849710014302e-19
1313,1415,1669,430,1.4259853266086142e-08,5.809663611107538e-09,3.2314773242507084e-09,1.8326080084049192e-19
1314,1415,461,1335,1.106789852928883e-09,9.86291986396806e-10,1.6479891521827586e-09,2.685272625550722e-19
1315,461,1415,97,1.816218387723736e-09,1.67876259423039e-09,5.98151565172901e-10,2.209066611637266e-19
1316,1415,1335,948,4.098847961160649e-10,6.430233704870302e-10,3.841589129686494e-10,2.785415265371193e-19
1317,1669,1415,948,6.064837722090561e-09,5.8240526443577125e-09,2.1256716845464715e-09,2.066707425572592e-19
1318,43,1572,1205,1.0403075139025976e-08,8.977373194858965e-10,5.470546886925278e-09,3.0114690406967426e-19
1319,986,43,1205,9.179984460642843e-09,9.044369591176818e-10,5.2537404938343655e-09,1.5632338152731715e-19
1320,43,1074,1572,1.1672257594495882e-08,3.0311954928493803e-10,1.0676482226031644e-08,1.4299413824088095e-19
1321,43,1452,1074,2.0657405245457348e-08,3.7290379431585e-09,1.8619934958681094e-08,1.201622387790953e-19
1322,934,1296,426,5.915268392169553e-09,9.028672170767638e-10,7.136313745549667e-09,1.6574715725693853e-19
1323,167,934,426,5.3757339589954014e-09,3.882266350456063e-09,6.082354383581005e-10,1.3218398718595655e-19
1324,1753,167,426,3.112302476756683e-09,3.8988585974733515e-09,2.802376926683177e-09,1.0533629677683667e-19
1325,1315,97,430,1.312794364466437e-08,2.844780013393191e-11,1.3608621879680436e-08,1.5170208960330924e-19
1326,97,1315,1910,2.3125754092778274e-09,7.299177100130828e-10,2.85378920274214e-09,1.1028942877654383e-19
1327,1076,1009,506,2.9092780078820086e-08,1.08144897509694e-08,4.837193491533862e-09,4.3399088761429276e-20
1328,1009,418,506,1.6761609991649214e-08,5.678673755193185e-09,5.5589876706074726e-09,3.990282799145994e-20
1329,418,1009,1730,8.921655609737444e-09,5.140290226638825e-09,2.81995233100795e-09,3.0334601531625577e-21
1330,78,1183,214,1.520853211839447e-09,1.3631785417274122e-09,3.680660232568462e-10,9.703787328575497e-20
1331,648,1805,622,1.6278018917564922e-08,3.0326997268955232e-09,8.709353602098515e-09,9.36564085921866e-20
1332,1805,590,622,7.838695938612385e-09,9.081344412277209e-11,8.229821052271557e-09,9.012710998360099e-20
1333,516,1805,239,5.217404923132014e-09,1.1841676777047188e-09,3.4285757069831655e-09,1.2702584408941824e-19
1334,590,1805,516,2.4467981081257236e-09,3.5581567978446807e-10,2.345458850091526e-09,1.1882195025962022e-19
1335,1805,757,239,5.475615642290712e-09,2.1764142291682686e-09,2.5097871613418706e-09,1.268499642372419e-19
1336,757,1805,648,6.454772161058588e-09,2.8502567637062904e-09,2.8715776400618416e-09,1.2153075987113599e-19
1337,1182,1469,1160,4.106055393611656e-09,6.712852902744151e-10,4.049027759677051e-09,2.6778570934647484e-19
1338,1182,46,1469,2.5792065649884858e-09,2.4195655570265283e-10,4.139901393593967e-09,1.9432106899347127e-19
1339,46,1182,2032,7.630881369468382e-09,2.1207466550571104e-09,5.449053590032791e-09,2.3622298004303815e-19
1340,1868,1428,1520,7.36050906253251e-10,1.3815222670357914e-09,1.1157300057590103e-09,4.696449645164505e-20
1341,131,1868,1520,9.630985169414412e-11,2.3242462728750278e-09,1.9654546144218992e-09,5.763924922869676e-20
1342,1841,934,592,1.6776603917286301e-09,1.4678945268227117e-09,2.211817742732249e-09,1.9490687285283045e-19
1343,934,1841,1296,1.9465670995597858e-09,3.284614482669613e-10,1.4468111652211701e-09,2.0005059707334003e-19
1344,177,1588,762,2.3875329535589715e-09,2.452192683621135e-09,1.1653981427227933e-09,2.2998164714678477e-19
1345,1588,1947,762,1.501754714137102e-09,4.399825544991094e-12,1.6599100158525979e-09,2.1649919392084118e-19
1346,1628,1588,858,3.585937906478119e-09,7.843833419396447e-11,2.8217737662849796e-09,2.482942721191237e-19
1347,1947,1588,1628,4.726470121744601e-09,8.655396862273382e-11,3.950065197209333e-09,2.4261844533625805e-19
1348,73,2119,1160,3.0007245608261553e-09,1.8427260228646013e-09,1.8716725916033651e-10,2.2112383208053324e-19
1349,1379,2119,900,9.137199377734707e-09,4.8019144740310474e-09,2.209459515519627e-09,1.9571038191451751e-19
1350,1040,73,1469,6.405790333469898e-09,5.829116348470832e-09,1.024575493962987e-10,2.0979300140903476e-19
1351,1680,1379,76,3.5009428366423175e-09,3.97415679855131e-10,3.7833410188753056e-09,2.5385786688944303e-19
1352,2119,1680,1160,3.4171922705624305e-09,4.932692105220879e-09,2.3256477461333987e-10,2.149255535768325e-19
1353,1680,2119,1379,3.229528983441464e-09,3.949878360303678e-09,1.9794098929293125e-09,2.5440920312607956e-19
1354,1481,404,419,1.1462677702525766e-08,9.375493065034928e-10,1.5858531142255404e-08,4.0621912446624615e-19
1355,955,1481,419,3.2604925707085124e-08,1.1643618901492354e-09,3.199287376245188e-08,3.302690686459466e-19
1356,1123,6,1257,1.0084501120248872e-08,1.898488453276367e-09,6.419333611594037e-09,3.132901140486332e-19
1357,1939,513,2129,5.98099174551383e-10,8.88731956986896e-10,1.5347760352622286e-09,4.668864202562241e-19
1358,513,1481,314,7.108971474599676e-09,1.1197835420772075e-10,6.58237659928733e-09,4.97567817097336e-19
1359,513,1939,404,6.041738579927533e-10,7.86565094135138e-10,1.293268661140565e-09,5.027202046165765e-19
1360,1481,513,404,4.205337101634039e-09,2.6949731948324306e-10,4.272314734469002e-09,4.462840289712292e-19
1361,1121,1819,1488,1.2394913544693612e-08,2.1709977802297995e-09,1.1475280498501908e-08,5.314014218241932e-19
1362,1202,1654,467,1.0086741011200209e-08,1.3266220254107026e-09,1.6216919251674088e-08,6.943311933584484e-20
1363,918,791,1817,1.2482575455418746e-09,1.3097717301813658e-08,7.89265863133444e-09,4.083281227389113e-19
1364,791,918,1014,2.5017653774883837e-08,1.4412365802855723e-08,6.959654524520768e-09,3.0436895412658036e-19
1365,127,2047,1128,4.644762297193296e-09,1.190327353625509e-09,1.0434462220041653e-08,4.480749830511765e-19
1366,2047,949,1128,1.305801970727759e-09,3.79445650094018e-10,1.6562469225276142e-09,5.022077265317885e-19
1367,2047,127,744,1.0865025742200866e-08,7.1571438014553e-09,1.08727836989396e-08,4.559566710811282e-19
1368,905,1537,1465,1.3879634669066713e-08,1.050311783638743e-10,1.327789019014187e-08,2.639443208902726e-19
1369,1537,1667,1465,1.1474685099798045e-09,2.198564378897192e-09,1.6041356578542828e-09,3.1688397289422906e-19
1370,1537,905,1340,1.4015327853487489e-08,4.876181646331877e-10,1.3169518004256708e-08,3.755771630618928e-19
1371,1537,1340,1767,3.880011692455933e-08,4.07250756497811e-09,3.292922942140816e-08,5.332375652572134e-19
1372,169,1537,1767,2.4718269317581567e-08,4.231669078010757e-09,9.911745493376275e-09,4.0078807958297436e-19
1373,1667,1537,169,3.115718203054052e-09,2.4163977047081736e-09,1.5250348972299551e-09,3.7370035968302296e-19
1374,1386,1193,1292,1.457007294526872e-09,4.186249165822406e-10,1.33617108113746e-09,4.369926850994385e-19
1375,1386,2124,2115,1.935632962396558e-08,2.8452845065410694e-09,1.3685191828310757e-08,3.6823392721173577e-19
1376,1193,1386,2115,1.3988405039390486e-09,2.8890452151944904e-09,1.7916467668467734e-09,2.9192771458999696e-19
1377,2111,2142,80,5.240145597322596e-10,8.999380973325203e-11,7.687861382625142e-10,5.550011650643535e-19
1378,444,2111,80,9.507395591888884e-09,8.330335871261653e-10,6.756960207596079e-09,6.148423812340996e-19
1379,2111,1156,813,1.9107429516540424e-09,5.487248709472227e-10,3.6423024974111973e-09,6.010023549902957e-19
1380,1156,2111,444,1.9559292979225095e-08,8.080850696950868e-10,1.8293556499440893e-08,6.777877503425337e-19
1381,1193,381,813,1.4034800676029994e-09,1.662366835191504e-09,3.7324922817458185e-09,5.145031592191482e-19
1382,381,2111,813,2.7563197019883695e-09,5.561722916541935e-10,3.3581688210105603e-09,5.102682252075196e-19
1383,2111,381,2142,1.4839308129446957e-09,5.2157330133915714e-11,1.1334923216342613e-09,5.300978752546013e-19
1384,381,1193,193,1.0848959652000175e-08,2.3385604257151646e-09,8.107490216862725e-09,4.643885112239659e-19
1385,1922,169,677,1.7900565387467947e-09,1.477809206777699e-10,1.6261399330647009e-09,4.353403332822754e-19
1386,322,1922,677,2.1782759316447088e-09,7.395878069166611e-10,7.478276987165264e-10,5.517615649496312e-19
1387,1922,322,80,2.224226572510623e-09,8.194835193881932e-10,1.710713135786529e-09,5.342062296050874e-19
1388,2142,1922,80,1.0666139475567536e-09,5.778895494711809e-10,2.968535250676007e-09,4.975135642112647e-19
1389,1667,540,1350,6.2473126404966915e-09,2.3472073319038464e-09,8.15814887023076e-09,2.9466577246135285e-19
1390,559,907,1719,4.408818688605032e-09,1.0809590524627916e-09,1.3280271040927285e-09,2.7048050134037835e-19
1391,759,907,559,1.0982470620349075e-08,2.5928194779452365e-09,4.743657775073381e-09,3.234564550737718e-19
1392,907,2026,1719,3.3239792720251307e-09,2.1248670300118607e-10,1.9796196026555026e-09,2.2434883206263094e-19
1393,2026,907,1936,5.455277364924724e-09,6.440523427116269e-10,7.34972720099186e-09,2.5025921650457494e-19
1394,907,1378,1936,6.102838603855478e-09,6.98408941773597e-10,1.0222486956131904e-08,2.8730050225908694e-19
1395,1378,907,759,2.9118423552074375e-09,3.901532729641355e-09,5.712482116015646e-10,2.1482997842782983e-19
1396,1605,1619,1350,2.475314221576823e-08,4.791803763056564e-09,2.6355976274565022e-08,2.7311870340832274e-19
1397,1619,1605,1251,3.6410396446724436e-09,3.313581942382374e-09,1.2726678320136673e-10,2.8373336329527806e-19
1398,1251,1605,1351,9.197284053562023e-09,2.506185373760515e-09,7.132330101123813e-09,4.561449005641835e-19
1399,540,1605,1350,2.48436973989364e-08,3.5759144249016536e-10,2.2522504398751675e-08,3.2854148812381004e-19
1400,1605,540,1351,9.534943370477887e-09,9.092116887460663e-10,1.0421142498556438e-08,3.553860235032186e-19
1401,883,863,178,1.8050009637839814e-10,1.330919169900527e-10,3.462391935965558e-10,5.943884008849416e-19
1402,863,883,1310,7.209731238187355e-11,2.787082337279265e-10,1.7068827564264024e-10,5.520494357056715e-19
1403,1749,883,1258,2.8806281640782386e-11,3.0200182779076134e-10,2.946497226824836e-10,5.893802200442018e-19
1404,883,1749,1310,4.367941550405906e-11,1.3468957695326968e-10,2.2861160431664946e-10,5.246482984476894e-19
1405,1710,440,1107,7.701973670637543e-09,2.212854149329247e-09,2.33238229268164e-09,6.813262903006595e-19
1406,440,883,178,1.5203061494301622e-09,1.3891142841515744e-10,1.2892008218562818e-09,6.009453692700326e-19
1407,440,1710,1258,8.572745742539113e-09,2.1251656002362116e-09,3.070498820420483e-09,6.527018501111273e-19
1408,883,440,1258,1.451156439912377e-09,4.531345320453995e-10,8.267398070533653e-10,6.170614970308916e-19
1409,440,760,1107,3.655500618466477e-10,1.1151215931603174e-09,3.6082271429447444e-10,7.305574219939549e-19
1410,760,440,178,1.5299737093523182e-09,1.2131453689386857e-09,1.3763770259148833e-09,6.715026839229305e-19
1411,728,863,2150,3.896263724872091e-10,1.493522775933512e-09,3.342976518943605e-09,6.420578884463701e-19
1412,863,728,178,1.7760822241245543e-10,1.3236329504256456e-10,3.0573009501458536e-10,6.32162441107761e-19
1413,202,984,1107,3.304049704280033e-08,6.043374660039448e-09,1.665956460409991e-08,8.665095405993633e-19
1414,202,760,1581,4.005221093695637e-10,6.675412892758519e-09,5.791962276410457e-09,8.0672755221774385e-19
1415,760,202,1107,3.856259607586351e-10,5.436003331962573e-09,4.785931224164243e-09,8.123222106128796e-19
1416,984,202,546,4.734818411647303e-08,7.016582668378133e-09,2.2725007786120157e-08,9.62064699758577e-19
1417,1329,1694,546,4.898559676429808e-08,1.4237606273899833e-09,4.500122593287941e-08,7.995671507723608e-19
1418,979,1329,1647,1.8577662453454645e-08,8.371946696107944e-11,1.859893556437067e-08,4.356759974636726e-19
1419,1329,979,1694,4.878579404323194e-08,1.6495802921565385e-09,4.377235048446724e-08,5.586623939898871e-19
1420,1558,580,1056,1.5923579365212626e-09,3.417933065708539e-09,2.7642047309697624e-09,3.2754729547783425e-19
1421,1056,580,1607,9.542195784185079e-09,7.956762793087981e-10,1.1720236907262718e-08,5.701224180997193e-19
1422,665,580,775,7.537722973151054e-09,5.768088864330672e-09,3.03978385354235e-09,6.499968241729909e-19
1423,580,1558,775,3.877764404428827e-09,1.7327363628080952e-09,2.354762381636337e-09,6.118732185034697e-19
1424,356,769,342,3.911080343445843e-09,1.5363272430601463e-09,1.2638270925781793e-09,7.430233064540755e-19
1425,769,356,573,3.5679729205699124e-09,5.401735707953342e-10,1.6857246199501483e-09,9.385306227862255e-19
1426,356,1791,573,1.787523956812481e-08,3.201532480122018e-10,1.4636187430808482e-08,9.81128930152516e-19
1427,1791,356,713,1.5801594756342855e-08,6.922099799227063e-09,8.157428481185822e-09,9.409418005348375e-19
1428,230,1305,444,4.50450553964321e-09,3.6598473029015216e-09,8.309540753215496e-09,6.928007641858811e-19
1429,230,444,80,5.059866982132923e-10,6.050059690141308e-10,1.036921715851553e-09,6.4209991637876355e-19
1430,322,230,80,7.624205675958903e-10,5.799410271207205e-10,1.4936850544525225e-09,6.112416704895282e-19
1431,230,322,1169,5.382610957428763e-09,2.795849076849708e-09,7.1240607281656125e-09,6.795884043736435e-19
1432,1305,415,342,6.502340200133471e-09,2.0197486216304092e-09,2.2051384018642533e-09,7.1286230931311575e-19
1433,415,356,342,9.478362484427472e-10,1.7012397482732532e-09,4.658316721435585e-10,8.339749186269987e-19
1434,713,415,17,3.9242628807162944e-09,9.693436967656096e-09,4.510587852616832e-09,8.5180409296746485e-19
1435,356,415,713,1.7031320653929938e-10,6.171880261553816e-09,4.7464806975880805e-09,8.282505664294147e-19
1436,26,1778,1607,7.4299052171675345e-09,3.792800551899669e-09,6.1863009821161665e-09,8.359784583753663e-19
1437,1932,26,1472,3.6682166056620036e-10,2.825287329582223e-09,2.589297074894419e-09,8.883512536769943e-19
1438,26,1932,1778,6.108793382432115e-11,2.2309339515192254e-09,2.2649055362916746e-09,1.1439712777874272e-18
1439,865,361,1312,1.248397915276928e-08,3.5679400470805417e-10,1.0351019305460304e-08,6.078394924383754e-19
1440,1359,865,1312,9.27186978174528e-09,3.8966097941286495e-09,4.030138483904824e-09,6.039178437697305e-19
1441,865,572,361,1.2380035267915468e-08,1.382348627497426e-10,1.1231694339216717e-08,6.428805682933753e-19
1442,865,1359,1344,5.489141040770056e-09,2.8658883933686645e-09,1.089653616723372e-09,6.026550625710524e-19
1443,222,1244,1066,6.559347125633776e-09,3.814682325082302e-09,8.205714383338608e-09,6.739769865932263e-19
1444,1244,1634,1360,4.7411052363006356e-09,1.3547786364516873e-09,1.2728460199160065e-09,6.544689931582945e-19
1445,897,865,1344,2.030144115962113e-09,1.824341678983873e-09,8.021341811913689e-10,6.662620753310504e-19
1446,865,897,572,4.895340802630505e-09,1.059659931203284e-09,4.1719403331399466e-09,6.204864179447346e-19
1447,1383,653,783,7.749404426197199e-09,1.6757124390628754e-10,5.971552543293314e-09,6.230840064934834e-19
1448,653,361,783,2.1648052655427447e-08,4.1133359037537506e-10,2.268339013084399e-08,5.433790480547757e-19
1449,361,653,1312,9.607208062781903e-09,5.018107781099735e-10,1.2694033221080544e-08,5.693117299303612e-19
1450,653,1138,1312,4.992209232375969e-09,1.653381155951026e-10,3.834361482274215e-09,5.258434385917004e-19
1451,1383,1338,1508,1.0690016971671353e-08,1.3769525875123538e-09,4.760522312773891e-09,5.272063374766e-19
1452,1338,1383,783,1.881866032862175e-08,1.8870318010409091e-10,1.876890491948341e-08,5.529389481856091e-19
1453,1066,1338,783,3.804220995490016e-08,3.3478246327799446e-09,2.9521879146773762e-08,5.278765427765431e-19
1454,208,1338,1066,2.70124722809761e-08,5.9114611883908615e-09,1.3425482168172071e-08,4.914701612193032e-19
1455,1231,208,968,9.70933398875263e-09,4.6558494726322986e-10,7.4000527724074794e-09,4.305794962056611e-19
1456,315,1231,968,1.2209230280905713e-08,5.221664669494565e-10,1.2051161524684e-08,3.920109079270688e-19
1457,1338,1231,1508,2.4305607216244077e-08,5.0651757768960464e-09,8.713392171199529e-09,4.81188589549718e-19
1458,1231,1338,208,9.862361183061472e-09,1.2172883138204598e-09,4.36857077930779e-09,4.694086378017121e-19
1459,259,208,1066,1.2141570613168255e-08,7.420052411899548e-09,2.454544403068767e-09,5.568805640989868e-19
