face_id,i,j,k,face_energy_total,face_energy_exact,face_energy_coexact,face_energy_harmonic
2532,1563,1085,1101,2.5963528452714984e-06,1.6040484840036e-06,3.6512243190477053e-07,9.071465309203053e-17
2533,1085,575,1101,5.129577561539903e-06,2.9665990964521413e-06,3.45843214550509e-07,9.392094202003709e-17
2534,353,1849,1268,6.197444801280199e-07,1.0243915845404958e-06,1.9522888809031618e-07,3.454037184483294e-17
2535,1626,914,1120,5.017944350476906e-06,5.3244826965427935e-06,5.347645629338693e-09,3.089054231223602e-17
2536,1799,976,966,3.7537515315021723e-07,6.966491785195937e-07,1.1164402334307413e-07,3.9635541183594056e-17
2537,1425,1799,966,1.6768414963749965e-07,7.599957074037275e-07,2.4170787158388265e-07,4.518372366040842e-17
2538,1799,972,1268,3.934229701487165e-07,5.684269653115199e-07,6.890788561219471e-08,4.281186840402161e-17
2539,972,1799,1425,2.3635332144096354e-09,8.073218362774888e-08,8.882640780130843e-08,4.432896696898322e-17
2540,1294,1849,643,1.3427185750099089e-08,2.010574975461351e-08,9.947883167658993e-09,4.103532225141199e-17
2541,1294,643,431,1.971791804069257e-07,1.6925272520809664e-07,2.4362221186009968e-08,4.5450345000851474e-17
2542,976,1294,431,2.9567748045638604e-07,1.147240063869548e-07,1.1216466248894241e-07,4.4848076206912207e-17
2543,1849,1294,1268,1.1574263008835016e-07,1.1073441041448334e-07,6.55014809287626e-08,4.023710538023307e-17
2544,1294,1799,1268,5.989124812969857e-07,5.864036192452061e-07,9.729274967655088e-09,3.855971386965916e-17
2545,1799,1294,976,7.7283504359717e-07,7.884384971804439e-07,1.009767049450792e-07,4.372782096449297e-17
2546,1130,1052,253,1.3004838450214774e-06,2.6711407325556994e-06,2.4859370583288085e-07,6.947384230220398e-17
2547,862,264,1208,3.1556007436195662e-06,2.432878927401435e-06,8.189262711419903e-08,6.904438064906118e-17
2548,1578,862,1732,9.68237908536863e-07,1.4367993402971994e-06,5.715850163479884e-08,7.557556674889468e-17
2549,1883,862,1208,2.043772267304665e-06,1.419528621575892e-06,6.520047663119788e-08,8.441948956043936e-17
2550,1732,862,1883,1.0283909373613096e-06,1.783325248482457e-06,1.0969408330145908e-07,7.727315734113667e-17
2551,1001,1445,1505,3.1990156191978375e-06,3.1348516101528774e-06,1.425615881891982e-09,3.932021809110121e-17
2552,1445,809,1505,5.725451935064394e-07,7.741690888283257e-07,1.949001762301732e-08,4.4610484624054486e-17
2553,809,1445,773,1.5351181678796493e-06,2.8216284988558663e-06,2.1395213858528064e-07,5.2268091534208614e-17
2554,1445,1974,773,4.423186590636614e-06,4.679663003772411e-06,1.9604309038520934e-07,4.2385049872119873e-17
2555,1445,1001,1933,3.976840886461577e-06,3.287213996737119e-06,5.4822462628245834e-08,3.131407278136145e-17
2556,1974,1445,1933,5.7723374538288895e-06,4.347775501477732e-06,1.1149533329340844e-07,3.50624571324845e-17
2557,809,2101,1055,1.0775760842031352e-06,9.673599470963675e-07,1.223157842441367e-08,5.802665415556876e-17
2558,862,2101,264,4.308181808560239e-07,4.945543722664434e-07,7.696717703995185e-09,7.067749871442652e-17
2559,2101,1578,1055,2.1510192862528627e-06,2.178445366667617e-06,9.052283989566846e-09,5.884898460884224e-17
2560,2101,862,1578,1.263260041355944e-06,1.4752967039975114e-06,1.7286625232538437e-08,6.345081371768236e-17
2561,735,585,2131,7.5397645038551466e-06,8.02799658293473e-06,3.7023109480457833e-07,5.872257103339566e-17
2562,2038,735,390,4.7967316387652426e-06,5.154483610251245e-06,9.494103998279983e-08,6.009977241132534e-17
2563,1370,735,2131,7.973335677884435e-06,7.416097978411461e-06,3.014388646743695e-07,7.274045486192203e-17
2564,735,1370,390,3.809561901165911e-06,3.4599177914478424e-06,7.760610991884783e-08,6.596804256790558e-17
2565,914,1476,893,5.89863693917532e-06,3.2807529263515755e-06,4.812394721857694e-07,3.0217685561524213e-17
2566,1397,1476,1377,2.13856463536314e-06,1.3443526994414338e-06,1.0936605903295349e-07,2.4686093521068816e-17
2567,1476,1397,893,3.740351672773176e-06,2.7298692021099857e-06,1.6680836484586755e-07,2.868591524267676e-17
2568,1476,914,1718,8.30433250839031e-06,9.133874723938014e-06,7.006881824831065e-07,3.493508188151704e-17
2569,1601,1476,1718,4.45511788099654e-06,3.088193988479976e-06,1.9245705757767767e-07,3.16962056690234e-17
2570,1377,1476,1601,3.5423548028963077e-06,2.7609022477677785e-06,9.576670831282544e-08,2.4282704416349266e-17
2571,1092,2095,1213,6.5971992177433884e-06,6.6055166232573154e-06,7.702405200823654e-07,3.1992376699373025e-17
2572,2095,1092,616,8.951169826438073e-07,1.689824264993342e-06,5.028257034108929e-07,3.0076397246424053e-17
2573,616,1092,1483,3.900355127786346e-06,3.2268474551827377e-06,3.255330995642679e-07,2.3764674894008685e-17
2574,1092,846,1483,3.21631491979924e-06,2.396511005650172e-06,1.0096932497231064e-07,1.965421027633376e-17
2575,1389,1842,1933,3.227931098072398e-07,5.097583407580415e-07,2.5126301462883395e-08,3.083077650667981e-17
2576,1842,1974,1933,1.319607532100642e-06,1.3324596163823492e-06,3.133689126362434e-08,3.581242624088613e-17
2577,1974,1842,2038,4.702569166374207e-06,4.821626966563477e-06,6.267063847670064e-09,4.461024059366816e-17
2578,1842,1389,1601,5.211740493719714e-07,5.864553967203069e-07,7.1842239122771464e-09,2.829197441321615e-17
2579,1842,1601,1718,3.4048601493372017e-06,2.9342800076222313e-06,2.9573404436429536e-08,3.141233338403019e-17
2580,2038,1842,1718,4.205360602443662e-06,4.223112530563439e-06,1.0051858140978606e-08,3.401979583623413e-17
2581,1032,993,190,4.527730329036793e-07,9.562407464214216e-07,1.3268763065949367e-07,3.1546318451458215e-17
2582,1807,1032,190,6.22186287456763e-07,3.736068476844573e-07,1.2982071442034905e-07,2.7601819486058005e-17
2583,1696,1032,1807,2.880944401928025e-06,2.888252294555211e-06,3.721634843800375e-08,2.6414717582784066e-17
2584,1184,235,1197,6.781749856341534e-08,7.856978255725722e-08,2.6909949785001344e-08,3.250329695755954e-17
2585,1431,1184,1197,1.7255045688103552e-08,1.467428275207544e-07,8.559452374334597e-08,2.8443762427256085e-17
2586,1184,1431,662,1.8428921867963579e-09,1.2187295846742918e-07,1.2984676161840043e-07,1.9086227914476515e-17
2587,1184,662,1569,5.510671640117397e-08,2.2236461235006259e-07,9.325452898222779e-08,1.8716424744345257e-17
2588,304,1184,1569,6.901520013414229e-08,1.296723193933147e-07,4.233195684718114e-08,2.3674556904326795e-17
2589,235,1184,304,3.431828633453379e-08,1.2543714072192443e-07,4.251097421756871e-08,3.246865022747819e-17
2590,1935,2104,903,1.0780398558031235e-06,1.3311305928830971e-06,2.65303690955867e-08,5.053437142882996e-17
2591,1737,1935,903,6.067770302072678e-07,5.244017163494008e-07,1.1387790468094571e-07,4.350232005325812e-17
2592,2104,1935,890,3.670524986037573e-06,1.8842605303696527e-06,6.092283698919485e-07,3.8231785586276864e-17
2593,1002,1330,1195,1.0778576449733218e-07,1.4068011779493517e-07,6.81428933684072e-09,4.3906011124762136e-17
2594,1522,1002,1195,1.0489003597740902e-06,1.309799374662774e-06,2.533087997565507e-08,5.0371201070638895e-17
2595,274,204,1748,2.5796639435436854e-07,1.9562382837955577e-07,1.1710557578000704e-08,2.9239984440361876e-17
2596,204,369,1748,4.1374511432349974e-07,6.649724373959976e-07,3.2879413538699497e-08,3.2468220492145316e-17
2597,369,204,1641,2.784988885017003e-07,3.7279423924521325e-07,3.20661388578973e-08,2.9488215984486546e-17
2598,204,274,1851,5.115893266858977e-08,6.023256634514235e-08,3.978474644386004e-09,2.7919209541845665e-17
2599,204,1851,93,1.2791364284154564e-07,1.5540570260423528e-07,4.7074475537351764e-08,2.561414642983374e-17
2600,1641,204,93,7.701818693361785e-07,5.324021189381326e-07,1.0359333521851105e-07,2.8817810689114003e-17
2601,1724,1683,305,4.0582826694811986e-07,3.7107154443910743e-07,4.9158337391744705e-09,1.8481849849959497e-17
2602,1683,1163,305,9.992340149178632e-08,9.938829801990613e-08,1.6413969493512964e-08,2.0371015731897775e-17
2603,1163,1683,1105,9.293852930793142e-08,6.970815927263936e-08,5.056109220465242e-08,1.7846003185786846e-17
2604,1105,1683,868,1.0996249197256729e-07,7.36913361339218e-08,8.792130075124011e-09,1.7703476889808056e-17
2605,938,835,359,4.235839196023807e-07,3.51685296743639e-07,8.107788598646647e-08,1.809590674234436e-17
2606,1358,938,359,4.855023906705797e-07,1.2801762721848693e-07,1.2877005897251384e-07,1.9289924752000894e-17
2607,938,1358,1817,3.022335681795814e-06,2.544080829670264e-06,3.031275037151904e-08,1.75512058087184e-17
2608,835,938,1230,6.22496809136414e-08,9.87361481153022e-08,1.1835383203754945e-08,1.7886118087416533e-17
2609,9,938,1817,2.9563607858360598e-06,1.8794444704713585e-06,2.800519700337008e-07,1.6077789839070823e-17
2610,938,9,1230,3.7850786445802925e-07,9.732692807553707e-08,1.5978014102430717e-07,1.7324887373051217e-17
2611,228,660,65,9.594349746165072e-08,2.74313522419846e-07,5.97814717310285e-08,2.070950703161714e-17
2612,2072,228,1679,2.2462873147418492e-07,2.202405775235774e-07,3.137497209658665e-08,2.137119358111643e-17
2613,228,2072,1088,2.623643898273408e-07,3.0465283379419686e-07,2.626087239928024e-08,2.240695122230834e-17
2614,660,228,1088,1.9364104491634103e-07,2.487360990329148e-07,2.1539492650316235e-08,2.1798684344448003e-17
2615,1958,970,1272,1.0429963851449152e-06,1.1509616545689369e-06,1.3994999319174037e-08,5.857917726111636e-17
2616,970,358,1272,4.287875970133443e-06,4.136098075202195e-06,3.070358307512117e-08,6.889428653921453e-17
2617,358,970,414,3.5356311350471425e-06,4.162833219337356e-06,4.844156514309246e-08,6.23245530167117e-17
2618,106,414,796,3.6564674749052255e-07,6.84906288720258e-07,5.917477749841764e-08,5.794054648421143e-17
2619,106,796,212,4.935235491622349e-06,5.371882231986145e-06,1.7942286733714485e-08,5.08647128623829e-17
2620,36,106,212,6.529650564149441e-06,5.799411396660298e-06,9.767213724074446e-08,5.691874619140892e-17
2621,414,106,1511,2.4260290281656373e-06,1.5828120686666317e-06,2.220937382010634e-07,6.183695823719215e-17
2622,106,992,1511,3.7729199406011895e-06,3.2878831967116465e-06,2.6929359171474117e-07,7.158567750632926e-17
2623,992,106,36,4.3042298112396375e-06,4.289544625070135e-06,1.2633031557010878e-07,6.379345822728452e-17
2624,2007,2146,1273,2.1140583968472733e-07,6.369388988979076e-07,1.6666738738699053e-07,7.765887631254421e-17
2625,527,2146,779,7.293092784604657e-07,4.977028984558519e-07,1.346026326123495e-07,8.334532693750423e-17
2626,2146,527,1273,4.79369723164993e-07,8.099680203480456e-07,1.43354166690308e-07,7.733756759756458e-17
2627,2146,2007,1741,1.460840256576324e-07,3.1594685654986716e-07,9.040619387547952e-08,7.783352329547496e-17
2628,2130,2146,1741,1.5938245667361818e-06,2.950316838600792e-06,4.083500920533368e-07,6.893504680473058e-17
2629,2146,2130,779,1.053898411472499e-06,1.2668746322311966e-06,5.994489926644735e-07,9.49093009114254e-17
2630,1555,1015,2161,2.234239384709422e-08,5.005960537413243e-08,7.77291479771414e-08,5.965211762262317e-16
2631,1015,1555,1874,1.0068057836418396e-06,8.084148172489912e-07,1.8204428623725344e-07,1.8332089040766054e-16
2632,1555,205,1874,5.941224923442373e-07,8.819129824908491e-07,9.350992365188566e-08,1.3585572776930228e-16
2633,1170,904,1550,2.5059722945216595e-06,2.4605967026736914e-06,9.320803943657883e-08,1.5769511101131504e-16
2634,904,1170,2161,1.609508138916566e-08,8.576716050429831e-08,6.505334916175872e-08,2.1024821266973954e-16
2635,1170,1555,2161,2.724188297368263e-08,5.0695553411239716e-08,1.8935391057574612e-08,1.868919010053515e-16
2636,954,1958,1272,8.844888274628793e-07,5.289245499464151e-07,4.7210884775109243e-08,6.412719614821635e-17
2637,1460,954,1272,9.861431916414676e-07,5.552099185435599e-07,3.1155056579429963e-07,5.751848833667253e-17
2638,205,954,1460,8.536583091862523e-07,9.853056715903047e-07,4.819537536586288e-07,6.465359572968942e-17
2639,490,1804,1649,3.985989810381044e-06,2.8106269323192456e-06,1.0291982003647346e-07,5.332782451740857e-17
2640,490,363,1612,1.8338606508474329e-07,8.48140624734776e-08,2.292487741245212e-08,8.367200828641892e-17
2641,363,490,1649,1.0104109194710465e-06,5.248724955827645e-07,8.181194063413313e-08,6.429484535310399e-17
2642,1804,490,1827,3.4916280893663793e-06,2.939862753833275e-06,2.657167272363064e-07,5.0123562764145866e-17
2643,490,1612,1881,3.4985436041386824e-06,3.4814222902861387e-06,1.7138371418728034e-08,7.006806366171171e-17
2644,1827,490,1881,3.451089691586385e-06,3.6079518889690434e-06,4.3894378221859565e-08,5.888143811722201e-17
2645,55,1253,227,1.0710596825689707e-06,1.2524469938940528e-06,8.107031144964017e-09,4.585036264779667e-17
2646,55,379,83,8.582109564879791e-07,1.1317824681481802e-06,3.030327286745342e-08,3.94641693545774e-17
2647,55,227,379,1.585647489888722e-06,1.9868714724594593e-06,3.157146440519947e-08,3.9221077039096636e-17
2648,1253,55,1382,3.1852765539300144e-06,3.1624668360169447e-06,4.447767223030353e-07,3.6315042703016636e-17
2649,539,55,83,2.980227471951924e-07,2.819130196091238e-07,6.064783808531976e-08,3.396497639750829e-17
2650,55,539,1382,5.743904784977066e-06,3.319660684223539e-06,5.269215546190947e-07,3.7113192881032136e-17
2651,337,1592,135,1.0962399552438791e-08,2.7754124132260963e-08,6.802224112069654e-08,3.1947587672494104e-17
2652,1592,337,944,3.1470814070332536e-06,3.7958508327154242e-06,8.968818080006977e-08,3.044035962660681e-17
2653,860,1501,2021,5.0828431531701325e-06,4.724841827030967e-06,2.0416456765850106e-07,4.3885804564019825e-17
2654,1501,465,2021,3.913340230951643e-06,3.956732950937426e-06,2.806063471810636e-07,4.0529652417115004e-17
2655,1501,2094,1810,2.6253341032342242e-05,1.9500337076026447e-05,5.436661857413287e-07,3.993156190344621e-17
2656,1501,860,2094,1.937219911630929e-05,1.540077758267228e-05,3.352895510084782e-07,4.354744470542807e-17
2657,496,1501,1810,1.626836988041732e-05,1.563682955656877e-05,5.125131434245503e-07,3.5192253265175584e-17
2658,465,1501,496,6.204180874149439e-07,1.4680754813395332e-06,2.5665699240091913e-07,3.9739088942830667e-17
2659,355,2039,139,2.279479300066632e-06,3.2596328317341597e-06,1.152220091133862e-07,3.8871567709342476e-17
2660,697,1818,550,1.657552238706772e-05,1.1944338261199254e-05,4.1709793579934433e-07,9.87486920679229e-18
2661,753,697,550,7.0937429484917915e-06,5.2058467650924845e-06,2.9545585105487393e-07,2.170025721321928e-17
2662,1297,1039,1622,3.1102339227997443e-06,4.0608501261803165e-06,5.278673764332308e-07,2.1085391639221488e-16
2663,1039,1630,367,1.1351489194486586e-06,1.1055018460178362e-06,1.6367554542690948e-07,1.3107977643591473e-15
2664,549,1039,367,4.9123311388318385e-06,1.0795330890363553e-05,1.3991263684690576e-06,5.534185700476574e-16
2665,1622,1039,549,6.227874660929123e-06,9.966891004595973e-06,9.275128279984616e-07,5.148293960802199e-16
2666,1297,771,1235,1.930287267189079e-06,3.2726791513110105e-06,7.16957921956539e-07,1.8299590424345977e-16
2667,1617,771,497,5.02327822534766e-06,2.3638301043063164e-06,7.548282569444646e-07,1.4917459555491284e-16
2668,771,1617,1235,4.789532876207271e-06,3.2338211184085083e-06,5.708755525462961e-07,1.5601754651940294e-16
2669,771,1297,1622,2.9587375241647724e-06,3.501305148930585e-06,5.857875534604148e-07,2.1819535229247113e-16
2670,771,47,497,9.983269710312038e-06,7.099151239548449e-06,2.6936638872298975e-07,1.7753983886749534e-16
2671,47,771,1622,5.4004437445411485e-06,4.023024882754139e-06,1.7178836452375208e-07,2.0397566924202448e-16
2672,1071,166,1665,1.532523990847576e-06,1.7540852903945402e-06,1.4322342489736358e-07,2.8908480777371e-16
2673,1071,1297,166,6.64982673906914e-07,9.890065756924374e-07,8.260561340513801e-08,2.8052990389275613e-16
2674,1485,1071,1665,5.769913361160793e-06,6.802120649076264e-06,2.460467649537776e-07,4.117543481923403e-16
2675,1071,1485,1630,3.166656558271389e-06,4.45008126173143e-06,1.855284442399774e-07,5.546661220816595e-16
2676,1039,1071,1630,1.6705475942263594e-06,1.3156930428173725e-06,1.4278394016084172e-07,5.814769024788156e-16
2677,1071,1039,1297,8.909296832410825e-07,7.317339671610865e-07,1.0851699078369719e-07,4.579078827994116e-16
2678,2057,2175,1582,2.355816069140287e-07,4.741053546702747e-07,2.887789913070817e-07,8.135694328822765e-17
2679,1147,2057,1582,1.3962270527150685e-07,4.6938730276466434e-07,1.068001097664348e-07,8.722205847752454e-17
2680,1388,2057,1147,1.6442557781558973e-07,7.025945386882535e-07,2.01272716595364e-07,9.333463618244976e-17
2681,2057,2055,2175,6.464200185807654e-07,3.0000058076805e-07,3.942338258984592e-07,8.207250957617385e-17
2682,2057,1388,1944,4.0069598420378927e-07,1.6803486776310303e-06,5.353674043575733e-07,9.821729429054692e-17
2683,2055,2057,1944,1.7264642378036893e-06,2.4536922060969563e-06,5.09161698870579e-07,9.795925292815432e-17
2684,1069,1728,286,2.33019465160981e-06,1.2541483170636867e-06,3.7538588768478806e-07,9.104913060783465e-17
2685,1506,1069,286,2.371319440549479e-06,1.3501924950254294e-06,1.9157335428903764e-07,1.0063153095940788e-16
2686,1728,1069,2035,4.477006630294914e-06,4.042780208398085e-06,2.1804752643679085e-07,1.0829612447231721e-16
2687,1010,429,157,1.2247965630127193e-06,1.4468621895266322e-06,2.6810420926465644e-08,9.329316781505966e-17
2688,157,429,699,6.909739346170144e-07,7.286428401257011e-07,2.2587910542038573e-09,9.039467320603836e-17
2689,2167,429,2092,1.924590117885528e-07,1.328672554444376e-07,8.128323720056007e-09,9.879113474842315e-17
2690,429,1010,2092,1.283728308269853e-06,1.411233634114857e-06,1.4010869044275941e-08,9.602413343169243e-17
2691,429,587,699,2.510055673738202e-07,2.586999026645999e-07,3.213283722916056e-09,9.190136428034352e-17
2692,429,2167,587,2.584772956342357e-07,2.396048660592355e-07,3.858471317588351e-09,8.86828468203684e-17
2693,476,1355,119,4.4446110434358655e-06,3.2384875825683503e-06,1.445897528895519e-07,1.1725775793913586e-16
2694,1355,476,144,1.7548754543661558e-07,2.789603894177458e-07,1.2193931674506146e-08,1.2238215361923949e-16
2695,515,144,2035,1.6646418303543628e-06,1.3360228667881442e-06,2.125535215674649e-07,1.2448094129881085e-16
2696,1069,515,2035,3.845062551169571e-06,2.7360620858016184e-06,2.2639267766974797e-07,1.1504051076562932e-16
2697,515,1355,144,1.2845524524494283e-06,6.871479124959631e-07,2.3348725215442847e-07,1.250287854935154e-16
