face_id,i,j,k,face_energy_total,face_energy_exact,face_energy_coexact,face_energy_harmonic
2383,214,890,2170,6.253610386177094e-09,1.7465975778550143e-09,6.079460623657142e-09,9.557315580986114e-19
2384,890,6,2170,1.3450939046017885e-08,9.227647246601475e-10,2.0709178682448765e-08,1.0879341244140382e-18
2385,1241,890,2081,2.916018203466197e-10,3.4020731804029354e-10,6.868803844822506e-10,1.3978033322770424e-18
2386,890,1241,6,1.2973206987872387e-09,1.742086404000409e-10,6.786756648586778e-10,1.3227444119727306e-18
2387,1958,1887,1971,3.8414565993079495e-09,2.2433991448279904e-09,3.934749931324588e-09,2.2070721078038976e-18
2388,338,1958,1971,2.486477920040059e-08,1.2975297506928912e-08,7.10724753254906e-08,2.269295815709283e-18
2389,1958,96,316,1.96811721173156e-09,2.2173633851388575e-08,1.86468695300051e-08,1.5899000613933373e-18
2390,96,1958,338,1.8799273269349204e-07,6.900681380737173e-08,9.008320063795534e-08,1.9331382500527007e-18
2391,1141,1098,1688,6.205659813599627e-09,1.6727900649572604e-09,1.3888736326995365e-08,9.856402147339995e-18
2392,746,1141,1827,4.1217792919848795e-08,1.5831973611075412e-09,3.823565553086079e-08,1.015406529781334e-18
2393,1141,746,918,1.6392182822365385e-07,4.634752022198797e-09,1.2810555901547978e-07,1.9262098108576295e-18
2394,1098,1141,918,9.254785697672963e-09,4.30496230837843e-09,1.0926777777491874e-08,5.6837624347758506e-18
2395,1827,1141,1996,1.386983703806229e-10,1.5884594373531613e-09,9.403840425244428e-10,8.803166795850868e-18
2396,1102,1141,1688,2.505221163725931e-09,3.052884542352812e-09,8.252552462091885e-09,4.678534170822307e-17
2397,1996,1141,1102,3.3204159022160494e-11,3.1445215412316654e-09,2.540146674090297e-09,1.5942760209071842e-17
2398,1388,1456,911,7.606353494384302e-08,1.269257432231976e-10,7.377355647583831e-08,8.376101333280146e-20
2399,1388,1403,1433,2.701324569416518e-09,9.81597736192707e-10,1.4608547273047647e-09,1.0601627126845672e-19
2400,1403,1388,911,2.4373570715196818e-08,1.3832727135511625e-09,1.9781134849480598e-08,9.212162113953811e-20
2401,2097,1003,484,2.5350112002237045e-08,1.3249655564027372e-09,2.0294369858747964e-08,2.814097307376924e-19
2402,1003,1900,1488,3.08608732933492e-09,2.723205038260421e-10,1.9470782196416478e-09,1.8734026044269754e-19
2403,484,1003,1488,8.603498736947411e-09,1.2456523327343988e-10,1.0548991194582817e-08,2.713897208227062e-19
2404,1900,1003,159,1.4576851107444608e-07,8.830465730128469e-09,8.790371925111724e-08,2.354487624670207e-19
2405,159,1003,439,1.3866302526014972e-07,8.295339365860248e-09,9.951802379085094e-08,3.3514160029134297e-19
2406,1003,2097,439,2.1810734695998473e-08,2.4290318354362814e-09,2.3486256676703335e-08,2.3054280161680734e-19
2407,485,324,145,2.5498429476913714e-08,1.9357968035622364e-10,2.522379457255125e-08,7.630548752343751e-19
2408,324,1440,145,2.0727283984718816e-08,1.9819839432939073e-10,2.0446222489167385e-08,5.660733931381746e-19
2409,1497,710,1753,3.706841901692145e-08,1.2794059241628156e-08,2.0388773989366688e-08,3.0841612117693566e-19
2410,710,684,1753,3.801164854434417e-08,4.432956928539596e-09,1.9931545260028027e-08,2.1445446359363595e-19
2411,1752,1769,19,4.3912734093498025e-09,2.530115306201336e-11,4.033585461501242e-09,3.4276733619966294e-19
2412,1769,1752,122,2.2606774877051953e-09,5.348450832451087e-10,4.9315749041752075e-09,4.730823655343987e-19
2413,206,1752,19,1.7674363053170633e-09,5.475985529003629e-10,2.659203408062284e-09,3.8094028531254315e-19
2414,1752,1819,122,1.5855673227926158e-08,1.9495231265585468e-08,5.50659826291926e-09,5.319751944809214e-19
2415,1038,650,1530,5.711733318808399e-08,1.8711268369945538e-08,1.9473545843050983e-08,4.972001262544329e-19
2416,650,1960,1530,6.793380043214617e-08,1.2827303500200529e-08,4.6357521025678545e-08,4.004018525665976e-19
2417,148,1615,1608,1.5029184526551554e-08,3.476230172871324e-09,6.47417370823584e-09,5.076990765314804e-19
2418,1615,887,1608,1.1776856767428062e-08,6.385538277991883e-09,6.835643685736455e-09,2.6553902199000833e-19
2419,1615,804,443,5.366631026083545e-08,3.305260276324273e-08,6.036639173952016e-08,4.805005262760232e-19
2420,887,1615,443,6.068498224836228e-10,9.962953532092116e-09,1.1697192128737707e-08,3.6345621043531614e-19
2421,1008,1437,1205,1.0771051335072267e-08,3.985932527511097e-09,1.7084772993382988e-09,8.122125450386524e-19
2422,1437,600,1205,4.128537924894311e-09,8.53238013025818e-10,1.2989986291314892e-09,7.776976312906192e-19
2423,991,810,2071,2.4095863008400534e-09,4.246104310063947e-09,6.661630246681458e-10,7.73877178697751e-19
2424,991,1770,256,1.3473758232936212e-09,3.4538450551754355e-09,2.328236782341775e-09,9.648065691539002e-19
2425,991,256,578,1.645184010388837e-09,5.64218925315104e-10,1.0614369993852579e-09,8.938178985163686e-19
2426,810,991,578,1.787256683713226e-09,3.430191958297152e-09,1.4293768763227726e-09,7.769630672734261e-19
2427,991,2071,1995,5.103854942951283e-09,4.81129567649381e-09,4.220049484567326e-09,7.58981780082387e-19
2428,1770,991,1995,9.18037567777288e-09,4.9383185497527515e-09,2.518555990026883e-09,8.933494685170651e-19
2429,810,788,2071,2.3008949259811943e-08,1.7250917648541422e-09,2.8349848231541122e-08,7.905001233074617e-19
2430,788,839,1391,4.1103800356705305e-07,3.2531384657009263e-09,4.2348889695621047e-07,1.417793238966621e-18
2431,2071,788,1391,4.037094028371429e-07,1.184034681126088e-10,3.969698093762694e-07,1.1355096312948835e-18
2432,788,810,1214,3.0589927880599908e-09,1.7215064073556706e-09,9.147709230739143e-09,8.87241825612371e-19
2433,839,788,2175,4.705698812309589e-08,3.83400750888631e-09,5.322129593817069e-08,1.1602964363733745e-18
2434,788,1214,2175,3.856828801626802e-08,1.2237635840400512e-09,3.9299356911388765e-08,1.299354994547998e-18
2435,1867,1853,1520,5.363524003772528e-08,2.761769270050409e-08,1.6098323915217257e-08,1.0668600995130082e-18
2436,1853,1867,256,4.4787422463373223e-08,2.6406916930865392e-08,1.4449582948401759e-08,1.1581158044029097e-18
2437,1853,1969,1520,8.770016715905274e-09,1.17914627587219e-09,7.410643412082376e-09,1.0849643839497075e-18
2438,1853,1291,1969,2.982387305795225e-08,2.7855932797605505e-09,4.192736901409539e-08,1.2294156893075591e-18
2439,1853,256,1353,1.4697430086701918e-08,1.7647581678778356e-09,2.1640570739307923e-08,1.1926942474475505e-18
2440,1291,1853,1353,3.792461089384237e-08,7.259853762032262e-09,6.267827851034478e-08,1.3444422785720599e-18
2441,1579,1158,1312,4.7713425337205694e-08,3.267270193102652e-08,3.4804710685338884e-08,1.8550566954973774e-20
2442,1158,1788,1312,4.023250426651674e-09,9.540007222634148e-09,1.7976386069839596e-08,2.4312132037949404e-20
2443,1158,296,1835,1.1550120295357699e-07,2.0960509567708643e-08,1.092686896683517e-07,2.8209038314014e-20
2444,1788,1158,1835,3.8834287403353e-09,1.0610687665538626e-08,2.6989563325364332e-08,9.775769312357401e-21
2445,974,1350,1586,1.715236976601337e-07,1.0041801185238801e-09,1.784191665148459e-07,1.4614952244350479e-18
2446,1350,974,264,2.9740220063183676e-08,5.255003807376266e-08,5.281041827577893e-09,8.062676426890086e-19
2447,1231,1350,264,1.0366845412478635e-07,6.095657545037895e-08,3.1487186866219834e-08,1.2893960815627927e-18
2448,1586,1350,936,2.2191937070531005e-07,1.1055858103624366e-08,1.8097579137856732e-07,1.1613292329273266e-18
2449,1350,1616,936,2.2995772660853637e-09,9.48795249767901e-09,1.1517738662600516e-08,8.83712609543185e-19
2450,1350,1231,1616,2.983896853168773e-08,1.0988628649722238e-09,2.961909146254948e-08,9.70566138591979e-19
2451,974,870,264,3.855817271799971e-08,5.563876680385506e-08,8.302688384541847e-09,8.672763365204387e-19
2452,870,212,264,6.269365611674118e-08,7.18798987734986e-08,9.45401051584354e-10,5.078916724568264e-19
2453,870,949,963,3.009297737709591e-08,1.2189487999721261e-08,6.2572417109791645e-09,3.222472600947109e-19
2454,212,870,963,1.980900469853923e-08,9.697380487527018e-09,2.9734874143079455e-09,5.148003352542504e-19
2455,271,1869,1799,4.5694979906125966e-10,1.4303074795785386e-09,1.9790865879287132e-09,6.669632281479969e-19
2456,1799,1869,836,1.1217958798333668e-07,5.820161374369904e-09,7.448763573351e-08,4.830197357354319e-19
2457,1869,298,836,1.3737302345118165e-07,1.48248554372625e-09,1.3475900191595207e-07,5.601887468477339e-19
2458,1472,1298,247,9.287740184408114e-10,2.293074432835913e-09,2.4285948917061595e-09,2.9841527326124533e-19
2459,699,1298,334,3.3330068149860394e-08,1.4856967752486142e-08,4.677841834233213e-09,2.807825489958417e-19
2460,1298,840,334,7.2227474419544684e-09,7.435087015568428e-09,6.77886685933449e-09,3.619592984782898e-19
2461,1298,1472,840,3.209701733675953e-11,4.173801687681822e-09,4.1275801972660175e-09,3.5638079529669814e-19
2462,247,70,10,1.0228572678350587e-08,2.9504668981428934e-09,7.480536140252505e-09,3.6295017744256683e-19
2463,70,2101,2139,2.93242343385532e-08,1.0342198638140055e-08,1.5445272028340006e-08,3.4381840363270427e-19
2464,70,2080,10,4.446888870369365e-09,3.525713651217939e-09,2.1966522932729927e-10,3.7894276251280796e-19
2465,2080,70,2139,1.0563591930330465e-08,9.064660791329989e-09,7.694284435763637e-10,3.9079816362257375e-19
2466,1493,995,1435,3.742465529098694e-09,2.700150331134292e-09,8.070719375732245e-09,3.7674870920862045e-19
2467,995,1493,611,8.192830329665607e-10,6.792219488712853e-10,2.744772971146754e-10,3.203027642020757e-19
2468,224,1126,975,7.325692769897422e-09,3.509926342244161e-09,2.6730428389447503e-09,4.1936901311672714e-19
2469,1727,1126,988,2.5190191178804622e-09,4.246282705879562e-09,4.694017082851499e-09,1.5199422584976187e-19
2470,975,1126,1727,1.0576402935158661e-08,1.1334599994522627e-08,3.631490578878628e-08,3.2822404292505048e-19
2471,205,1063,2136,9.311270398022071e-11,3.855574620581991e-09,2.8558404395141793e-09,2.452665221694201e-19
2472,1032,1063,1829,1.353183375050568e-07,1.5716340367175077e-08,7.782651549005467e-08,2.5106341231359756e-19
2473,1063,1032,2136,2.0157287061732375e-08,5.0648584345002505e-09,2.6805813672375632e-08,3.158660466406966e-19
2474,315,1057,2062,5.6668674309957226e-08,7.234442420540596e-08,1.979751251959533e-09,7.596750535989899e-20
2475,1057,315,434,4.3655398795648934e-07,1.0166969435882952e-07,1.781789327006096e-07,2.4479159810331538e-20
2476,315,205,434,3.891806424645674e-07,8.934912896105194e-08,1.7236077045193168e-07,6.623450720347224e-20
2477,1648,958,844,8.697425967666711e-09,6.4587630903330064e-09,5.504636367358877e-09,3.7741969774721103e-19
2478,2181,1648,144,3.6461689896258462e-09,1.1112830429400625e-09,1.265181148195698e-09,4.7814271545006115e-19
2479,1648,706,144,5.726747399789632e-09,5.438969457015001e-10,2.870369163338673e-09,3.8877988577542224e-19
2480,1648,844,706,6.862186061071441e-09,7.49778301914494e-11,6.579022868920292e-09,3.811438397083501e-19
2481,1375,92,648,2.9767889462412322e-09,1.1680665660554438e-09,2.91397281497857e-09,4.1566422243328586e-19
2482,958,1375,648,2.814825458596804e-09,6.865577666058599e-09,4.107330407013951e-09,4.459874312809914e-19
2483,1375,1648,2181,1.0121733231172865e-09,1.0827031402207136e-09,1.7083270658218512e-09,4.732504820014338e-19
2484,1648,1375,958,3.900987440797308e-10,7.284527605236266e-09,5.367308538931541e-09,4.889875154534077e-19
2485,1044,828,879,6.588567640979e-08,2.9670220028995925e-09,6.012327786074279e-08,2.909986097804119e-19
2486,1381,828,2046,5.993934261296602e-09,1.2331601345483474e-09,6.136788429621122e-09,2.5771868194960675e-19
2487,93,22,1922,1.7604063295956644e-08,6.541692940999468e-10,2.197582264530979e-08,1.1617378131846476e-19
2488,22,828,1044,2.617599283738023e-08,2.7242882925989046e-09,1.5746613972989087e-08,2.540584000898595e-19
2489,22,93,2046,1.021135291084478e-08,4.252611941240691e-10,8.801500713869587e-09,1.9386045737026746e-19
2490,828,22,2046,8.115379897489896e-09,1.960553657806172e-09,7.1973662939456815e-09,2.2868423512715793e-19
2491,609,226,1343,2.4718825932368908e-08,1.1174164173015657e-08,1.4520972207211972e-08,3.224019342746675e-19
2492,1918,226,47,6.448073111003723e-08,1.2358571176440998e-08,5.276514100145678e-08,2.686248222833244e-19
2493,226,1918,1343,1.1456776153428785e-08,7.135698344178727e-09,4.486562190996107e-09,2.3323924069348174e-19
2494,1707,1750,535,4.406593847610802e-09,1.3494689978937287e-09,3.6211804930736617e-09,1.1823979272456906e-18
2495,1838,1707,535,1.2653285768136117e-09,1.2682618915187984e-09,2.022397698318402e-09,1.1327315584115246e-18
2496,1707,571,1750,4.135820252638711e-09,1.7149376217888614e-09,1.3239133910152517e-09,1.5852472844804905e-18
2497,230,453,662,7.318529584148148e-09,2.681140504360646e-09,1.692172428912978e-09,4.7298307437867675e-19
2498,230,1838,453,7.330515618117941e-10,3.005840276971213e-10,1.7566478633037833e-09,5.457979693106524e-19
2499,1697,1649,1467,3.1360049282890274e-08,1.10004271956635e-08,5.61004926799842e-09,1.00371908274282e-18
2500,562,1485,1324,2.027536464664889e-09,7.818367498153436e-10,3.1716757643360084e-10,8.406954811810067e-19
2501,1649,562,1324,6.810574578283879e-10,2.6931827398162946e-09,6.699648808320626e-10,9.46896543293604e-19
2502,132,2028,1467,9.35167565480614e-09,1.6047818768542931e-09,4.165262586378241e-09,1.0160330294820053e-18
2503,1683,132,1467,3.013199556854274e-09,1.0887143793632078e-09,2.0984390212365306e-09,9.63304186746121e-19
2504,132,1683,499,1.5295158616478417e-09,1.5066295707731847e-09,4.4555518214959125e-09,9.321739470879977e-19
2505,132,2047,2028,4.25656282668875e-10,6.094532107170708e-10,6.813086746695339e-10,7.710817146740997e-19
2506,1518,132,499,2.616146603458094e-09,5.295342896390061e-10,1.1074391821900208e-09,1.1618118354417724e-18
2507,2047,132,1518,5.694515611917409e-10,8.052036307627109e-10,1.0568951756676601e-09,8.367804514562101e-19
2508,790,1620,1970,4.711857086937082e-09,4.0653190310989704e-09,1.7893394705037547e-09,4.087290740284465e-19
2509,790,1035,1620,3.736311360393005e-09,3.748399833866102e-09,5.284873781805807e-10,4.691619995619172e-19
2510,64,1968,2041,1.7816253245426694e-09,8.609440038224106e-10,6.995094068011488e-10,5.568675316561554e-19
2511,1059,1529,680,3.2278231308756837e-10,1.7590445865796012e-10,7.544276649278607e-10,9.607784913507729e-19
2512,1529,1059,2150,5.833131317123762e-10,1.8363757569866844e-10,7.169824215948644e-10,9.8065012420871e-19
2513,1246,1852,1228,1.0938109998809254e-09,3.6845423007985057e-10,1.8465883121040985e-09,8.932906434721145e-19
2514,406,352,1420,1.0882129442800286e-08,4.508603304307524e-09,2.7183360546611197e-09,2.7364869424005444e-19
2515,352,406,138,1.4616410247119377e-08,4.037788360653029e-09,3.397755907893378e-09,3.28699891823139e-19
2516,1322,1309,1751,3.4883242891318997e-09,1.271411036577333e-10,2.8585610436727015e-09,7.084818981580229e-19
2517,262,239,138,3.18018571944165e-09,1.9460689308276592e-09,2.1546492042786798e-09,4.803380444427787e-19
2518,406,262,138,6.497844692381224e-09,7.015565754266022e-10,3.7193751211104935e-09,3.6229906335985676e-19
2519,262,1559,1065,1.430865870276019e-08,3.082180014635304e-10,1.5746057926006407e-08,4.799200599204434e-19
2520,262,406,1559,5.305517625071927e-09,5.372865175796308e-10,3.278884282346978e-09,4.596461625596454e-19
2521,1257,2029,874,1.2093148369252364e-08,1.6855561403901028e-08,5.610108745120569e-09,8.221061411863669e-19
2522,1528,1257,874,1.5608842346690576e-08,1.4771952307592575e-08,2.1578957330354854e-08,8.382780870132352e-19
2523,4,771,1286,1.0718819275883013e-10,7.134826926851947e-10,4.411314985318549e-10,7.711107391528804e-19
2524,41,1142,943,5.726219920578066e-10,2.318634971024793e-10,1.1728971973726034e-09,9.989748131473749e-19
2525,1510,1329,2107,3.64447377137795e-10,5.177611264400813e-10,9.090072326877504e-11,1.0865245901581653e-18
2526,1329,1510,718,2.442825245379573e-10,4.382859272540729e-10,1.4432502596432168e-10,1.1123736108319354e-18
2527,1329,1246,2107,1.0598892938443826e-09,1.6286597604550614e-09,2.81368372911112e-10,1.0003692164821353e-18
2528,586,1329,718,2.0967854490073427e-10,4.5206398106439154e-10,3.995402577870583e-10,1.1151600336257828e-18
2529,1246,1329,1640,1.2358052242092445e-09,1.4009835392350636e-09,2.405259495626506e-10,9.91375538872394e-19
2530,1329,586,1640,5.062614470712925e-10,4.1377030678109126e-10,1.097702369230183e-10,1.0163206510877716e-18
2531,342,2052,402,1.0080713933092694e-07,3.7681981060470365e-09,8.336917102117317e-08,1.3076024616994366e-18
2532,2052,342,1834,7.179127432733117e-08,2.4178724366211746e-09,5.6895309049183613e-08,1.4549830990795164e-18
2533,548,1211,633,3.5369257356755616e-08,1.0061596090956097e-08,1.2501847746098871e-08,1.0581434310897084e-18
2534,292,1393,859,2.0468018191265447e-08,3.266769453149878e-10,2.265884008964043e-08,8.896148750903193e-19
2535,292,548,633,1.0334667778843348e-08,4.529250273734039e-09,1.3649748992662085e-09,8.720593191654948e-19
2536,0,292,633,1.2095707535508598e-08,5.432594153051393e-09,1.3977641281169623e-08,1.0523678632894737e-18
2537,292,0,1393,6.401824347986156e-09,1.3173599989828353e-10,6.740575032178577e-09,8.360175939061276e-19
2538,2171,1393,234,2.784390657769766e-08,9.624900556630874e-10,2.314653497159587e-08,7.521911094492997e-19
2539,742,2171,234,1.0558278446974466e-08,5.607557095713874e-10,1.4501301335628726e-08,9.19039572436294e-19
2540,2171,742,1172,8.29882939403324e-09,1.2100320938565826e-09,6.427199662359915e-09,9.796319034473955e-19
2541,987,667,1532,2.1246797605901152e-10,1.4701144275915343e-09,1.662063383998739e-09,1.0307739378190502e-18
2542,649,987,1532,3.583975364592634e-10,2.5799082821052717e-09,2.3140530452645085e-09,1.0021806217849764e-18
2543,667,56,1228,1.5179647752244973e-09,2.074668729558431e-09,5.192291860557275e-10,1.0056460123361486e-18
2544,1228,56,2107,2.515221534981055e-09,1.9482959772601407e-09,3.9012685545775256e-11,1.0169765799294956e-18
2545,56,1702,2107,1.0724246869576125e-09,8.023777741056808e-10,2.4563424674275694e-11,1.0993873473058863e-18
2546,987,56,667,6.862034416021267e-10,1.4305968138868649e-09,5.8239652533944e-10,1.0758648348568099e-18
2547,1702,56,1643,2.4266848294471596e-09,1.3115792583027256e-09,2.8371639888778905e-10,1.1082951071767742e-18
2548,56,987,1643,1.7006362908746772e-09,6.447268202123246e-10,3.4332743114009143e-10,1.0762482003871393e-18
2549,838,210,581,5.0284651804314766e-09,1.8458499422011532e-09,1.2669645875011562e-08,1.3215191047015105e-18
2550,1988,838,581,1.8058923727743984e-09,1.1796408919783905e-08,9.694930464074252e-09,1.3922970764708301e-18
2551,817,200,899,3.070775754859217e-08,6.00401885257899e-08,1.2858129325284433e-08,8.037157996433029e-19
2552,817,623,1486,1.1265254134648376e-09,1.0581950900710693e-09,3.746935372961412e-09,4.85714780081517e-19
2553,1914,236,589,7.028225382617029e-09,9.74281535616351e-10,8.892607743180846e-09,4.507717166397891e-19
2554,564,1914,589,9.917869013544698e-09,2.0828420877642197e-10,1.021185673751197e-08,3.89987460134401e-19
2555,623,1914,564,5.615261530781902e-09,1.4029386378986993e-10,7.1172523109736e-09,4.034257997401898e-19
2556,700,2134,149,9.335217135307775e-09,7.160246812203523e-10,1.2311430933805143e-08,3.6744147120200256e-19
2557,1923,2134,700,1.472802035522134e-09,4.228535988978223e-09,1.747180343660959e-09,2.99201373335929e-19
2558,2134,388,149,3.108952013146894e-09,2.8876880412005926e-09,2.999940775001644e-09,2.6673298653433e-19
2559,2134,1923,86,8.559103581969063e-09,5.68011028442403e-09,3.845727055410506e-09,2.638882721518625e-19
2560,388,2134,2112,1.3618469829762692e-08,3.5009139931490516e-09,4.864437635059521e-09,2.95248136763854e-19
2561,2134,86,2112,3.664149534499912e-08,4.321449627253222e-09,1.647076148349308e-08,2.8529490671935083e-19
2562,335,1480,1155,3.15806682175514e-08,1.665712044815282e-09,3.627700084236481e-08,5.439569494026696e-19
2563,235,335,1155,1.3574803134979413e-07,3.864734926437267e-09,1.2620688315324238e-07,5.164904003356841e-19
2564,86,335,235,1.7775607927743355e-08,5.815806242980628e-09,1.3208457117435933e-08,2.8779170964577345e-19
2565,1923,335,86,9.718288509523348e-09,6.787119888608793e-09,3.9173071041824865e-09,2.5427413803718384e-19
2566,335,1923,670,6.488607844374679e-09,1.1696677408335953e-08,1.2482008202804196e-09,3.410910386070946e-19
2567,1480,335,670,2.362928932397109e-09,8.70121386817797e-10,3.2376058328242277e-09,2.6396853965231615e-19
2568,1490,1064,1026,9.268279366194374e-10,2.737763280440827e-09,3.2891227551339812e-09,4.844394693982532e-19
2569,1064,1490,243,3.30321394188929e-08,5.610059003338946e-09,2.555244556607641e-08,4.050321376577827e-19
2570,1490,1026,714,1.6381714712444878e-10,2.6424908689514327e-10,7.097667602085068e-10,4.231629741973816e-19
2571,268,1490,714,8.061713833539373e-10,3.979564836685129e-11,7.040032122973113e-10,1.072428702376782e-18
2572,243,1490,268,4.2077858081474963e-08,7.3612471985391584e-09,1.4530958274990351e-08,3.883006561477405e-19
2573,473,454,1179,9.516934114769419e-10,4.578654856271066e-10,5.707033215167816e-10,7.355128813670133e-19
2574,1179,454,747,5.791502951750943e-10,5.682420969585015e-10,3.130755333206058e-10,6.906042946571968e-19
2575,454,2074,747,1.815780625424568e-10,6.666476258292037e-11,3.0321489320925693e-10,5.690462587426946e-19
2576,454,473,2113,9.791812558630074e-09,1.436252925842326e-08,1.1364745933692963e-09,6.930325399750334e-19
2577,454,1613,2074,1.0917478613815354e-09,1.1956969172096206e-10,1.8308936733478993e-09,3.5312995395430935e-19
2578,1613,454,2113,1.814010804979688e-08,1.7067705901918508e-08,1.8036073845472857e-09,4.612091752589494e-19
2579,1365,73,1689,1.2196931761540684e-08,1.068905555038572e-09,1.9213104569561615e-08,4.331145840537295e-19
2580,1689,73,152,9.230419767552848e-09,8.549901509629184e-09,1.1645141092722858e-09,8.296593554250383e-19
2581,614,73,492,6.263530998502393e-08,1.8156520139186185e-09,6.62567837985956e-08,6.82192417460352e-19
2582,73,1365,492,7.636325854918363e-08,1.6430370284128585e-09,7.528272442930335e-08,6.010761799402814e-19
2583,73,1137,152,1.3034793674274194e-08,6.5483412702528205e-09,4.107939901122455e-09,7.076065857217916e-19
2584,1137,73,614,1.6361850633821357e-08,3.75914358586232e-09,6.626480306319476e-09,7.893463229819211e-19
2585,291,1689,152,1.0106633086622074e-08,7.1708086703292196e-09,3.2703713689174115e-09,7.809176814811322e-19
2586,1689,1400,588,1.7970341289272284e-09,9.388939817750982e-10,2.3617259720374984e-09,9.12120994533584e-19
2587,291,1400,1689,1.8483536194180428e-09,1.10447237107058e-09,4.88905672112423e-09,2.1998717460199403e-18
2588,1400,291,1782,7.37250680536491e-09,1.5579934311769853e-09,7.0925007013388024e-09,3.38602447272783e-18
2589,1400,541,747,1.190822824910383e-10,4.139616199236945e-10,6.93033278893883e-10,9.968349891940047e-18
2590,588,1400,747,2.653813540436065e-10,3.2235358745766126e-10,3.073665787378756e-10,1.5008327602968808e-18
2591,512,623,564,8.216944134704002e-09,2.0231065654078926e-09,4.557398487968301e-09,3.5958374825983484e-19
2592,914,512,564,1.1941111894416916e-08,1.906073967339053e-09,4.3236381782807815e-09,3.04996292618914e-19
2593,623,512,1486,8.962796793217442e-09,2.2236541013492597e-09,4.764066218901468e-09,4.2391855099330713e-19
2594,1053,2033,1479,3.3949369265015294e-09,5.927944713395459e-09,1.1572040176313024e-09,4.041188488636477e-19
2595,2033,503,1479,2.8199829683099957e-08,9.786340954857694e-09,2.5736892750969005e-08,5.194746942343708e-19
2596,49,517,1922,1.3860335069770035e-08,4.254398836709388e-10,1.587604694109259e-08,1.5358670811806427e-19
2597,517,93,1922,1.524226781469279e-08,1.975784990389608e-09,1.681145926074091e-08,8.52874444941326e-20
2598,146,517,567,9.455869033811797e-09,4.8688609616965175e-09,4.611391408554729e-09,7.977476884087788e-20
2599,517,146,93,9.016428056739159e-09,4.040217732794604e-09,1.0278736523309232e-09,8.614525757767774e-20
2600,38,666,649,5.633729711639064e-08,7.1795711554255994e-09,2.9463342731580107e-08,9.978508656275935e-19
2601,1643,666,402,2.182643759156708e-08,7.106106868145453e-09,2.6583509331882905e-08,1.0329197431016274e-18
2602,666,311,402,1.8458712782018795e-08,3.1066991991801674e-09,1.7905706494203554e-08,1.0398079357594773e-18
2603,311,666,38,5.748814439416841e-08,7.101258530688631e-09,3.8527925314800085e-08,1.0047676057231527e-18
2604,987,666,1643,1.614930401931338e-08,2.1447838189455426e-09,8.759987753043127e-09,1.1675480724946694e-18
2605,666,987,649,1.2448766018917519e-08,2.3155493844702628e-09,1.075041188303895e-08,1.0775879613864715e-18
2606,976,38,649,2.5999818884281538e-08,3.191928769052386e-09,3.3074003151571067e-08,7.86091828585663e-19
2607,976,2003,1605,3.966608507710812e-09,1.476597530125838e-10,3.101445440564842e-09,7.139417896801374e-19
2608,2003,976,649,1.7659529908853601e-09,1.1650060325954467e-09,4.304964084152278e-09,8.299384260911608e-19
2609,1855,1898,1128,1.05296509928559e-07,3.6161845727272253e-09,9.525309280814477e-08,2.5107689578649957e-19
2610,95,1855,1128,1.6615800827231924e-07,1.658051712607014e-08,8.884515233696128e-08,2.992784312783825e-19
2611,344,1557,1911,1.5798407482213664e-08,2.5911602721307285e-09,2.3694752844360855e-08,2.58819490982733e-19
2612,783,1744,1906,2.998814735612351e-08,3.725420337033477e-09,1.8772405460547253e-08,9.752481631492354e-19
2613,783,576,1657,7.961164486970465e-09,4.2886179682085665e-09,2.0462483857732353e-08,1.1614501411099487e-18
2614,576,783,1906,1.5243385271374262e-08,3.29322133980842e-09,1.4526631856972806e-08,1.061109745381594e-18
2615,783,598,1744,5.5817377473769476e-08,6.9750580758408195e-09,3.220760090063881e-08,1.2170687794962637e-18
2616,677,783,1657,3.792187030335898e-09,5.438297444536835e-09,6.123470945316998e-09,1.1036664530013035e-18
2617,598,783,677,7.329618739792909e-09,6.640348803698831e-09,5.0513150833658566e-11,1.1081864515446244e-18
2618,1335,435,1584,2.1495723777782126e-09,2.1116589982785687e-09,2.102150636021651e-09,5.835993628987038e-19
2619,435,1335,1744,2.7732539563747552e-09,3.757704129448009e-09,1.169502681257576e-08,6.299246381102997e-19
2620,435,1287,1584,2.4914019630693864e-09,1.860937048884155e-09,8.917680633064361e-11,5.600249491738066e-19
2621,435,1744,169,2.8944875367960465e-08,3.778546935832167e-09,2.327814114644766e-08,9.264753840650804e-19
2622,933,435,169,1.8704847774060012e-08,1.8050746755088512e-09,1.2302355957561597e-08,6.404587055506741e-19
2623,435,933,1287,1.4504309324020605e-08,1.8113638856788128e-09,6.70043250680684e-09,6.260277529349643e-19
2624,1335,26,1906,2.485746203249016e-09,4.837817886899397e-10,2.6682319955227867e-09,6.040298464083716e-19
2625,26,307,1906,2.3388987605946003e-09,3.21966234275006e-10,2.6811996636399532e-09,7.1335849779904835e-19
2626,26,1335,1711,1.6026352175329567e-08,1.7286834072023546e-09,2.407344109074495e-08,5.307177677749585e-19
2627,307,26,101,6.045189808212124e-09,6.728904049498918e-10,5.145611476853758e-09,5.560624157403816e-19
2628,26,1607,101,4.267331297372284e-08,4.128066796046952e-10,3.8264870458833794e-08,5.350584469061025e-19
2629,1607,26,1711,1.1962187597285308e-07,9.75862643652791e-10,1.1501322750593233e-07,5.658330279673872e-19
2630,261,134,1915,1.0973920857546236e-09,8.71622025286854e-10,2.765582083757714e-09,4.029630521390126e-19
