face_id,i,j,k,x_centroid,y_centroid,curl_total_abs,curl_coexact_abs
629,1615,366,1629,16397.333333333332,9826.666666666666,0.00019820576916428472,0.00019820577126198369
630,1966,1615,1629,16464.333333333332,9942.333333333334,3.559474001479773e-05,3.55947323826641e-05
631,1615,1966,1236,16396.666666666668,10135.0,0.00031632374385343303,0.0003163236480885946
632,1756,1615,1236,16262.333333333334,10134.666666666666,0.0003473560236602119,0.0003473559619064018
633,448,470,455,16596.666666666668,10405.666666666666,2.6797804960181533e-06,2.679816758312512e-06
634,470,1966,455,16597.333333333332,10251.333333333334,1.5564241314898235e-05,1.5564246676870406e-05
635,1966,470,1236,16463.333333333332,10251.0,0.0001051136503114902,0.00010511367540358548
636,1210,470,448,16462.333333333332,10482.333333333334,9.926562413699204e-05,9.92655762882484e-05
637,470,1210,1236,16395.666666666668,10366.666666666666,0.0003716993942316661,0.00037169930424441966
638,1487,2180,1910,13452.333333333334,7121.333333333333,0.00014150632888639317,0.00014150634085232852
639,2180,97,1910,13586.666666666666,7121.666666666667,0.0002900619655954945,0.0002900617518694626
640,461,365,1320,13654.333333333334,6774.333333333333,5.4744834660522965e-05,5.474482596239404e-05
641,461,2180,365,13587.0,6890.0,4.4223681214698894e-05,4.422370080326306e-05
642,461,97,2180,13654.0,7006.0,3.646108590726896e-05,3.646118875722287e-05
643,1335,461,1320,13788.666666666666,6774.666666666667,3.40308141618364e-05,3.403083124744628e-05
644,1074,1452,2024,14457.666666666666,7470.333333333333,0.0002900377872604073,0.0002900378127100645
645,418,213,506,14456.0,8164.333333333333,6.24788637765285e-05,6.24788899386e-05
646,125,727,1845,12373.0,9662.666666666666,0.0003177626738258926,0.00031776260179859996
647,1637,125,1845,12440.333333333334,9547.333333333334,0.0001761489099003085,0.00017614894228488596
648,125,164,727,12440.0,9778.333333333334,7.438086610961643e-05,7.43809060686213e-05
649,164,125,999,12574.0,9778.666666666666,4.49229366909164e-05,4.4922879826396906e-05
650,1090,1637,1845,12373.666666666666,9431.666666666666,0.00012651982079970832,0.00012651986967568836
651,76,1090,742,12240.0,9199.666666666666,8.347274286194668e-05,8.347262574108334e-05
652,1090,269,742,12172.666666666666,9315.333333333334,0.00039010835710747235,0.00039010816561711444
653,269,1090,1845,12239.333333333334,9431.333333333334,0.0003448501768373577,0.00034485006768656155
654,1429,2044,1019,14251.0,9667.333333333334,7.240403889903388e-05,7.240400799649118e-05
655,2044,1429,1672,14183.666666666666,9782.666666666666,2.5317611641432196e-05,2.5317598873439678e-05
656,1628,858,58,13379.0,9780.666666666666,3.6224925123087583e-06,3.6225189274823787e-06
657,1469,73,1160,12844.333333333334,8854.333333333334,4.8879118406551935e-06,4.887907050058834e-06
658,1379,900,1637,12575.0,9316.333333333334,0.0005084805632821999,0.0005084805611233773
659,1379,1090,76,12374.0,9200.0,6.954692425460052e-05,6.95469144427772e-05
660,1090,1379,1637,12441.0,9316.0,0.0003383081783715745,0.0003383080467590241
661,2006,718,1200,14788.0,9437.333333333334,7.476583304729485e-05,7.476577527624909e-05
662,718,2006,1513,14855.333333333334,9321.666666666666,4.902350438316861e-05,4.9023453208439284e-05
663,718,428,1200,14855.0,9553.333333333334,0.00012948424273036678,0.0001294842416568578
664,428,718,419,14989.0,9553.666666666666,0.00040976559307809995,0.0004097654918021
665,718,955,419,15056.333333333334,9438.0,9.944585129748027e-05,9.944585621501044e-05
666,955,718,1513,14989.666666666666,9322.0,3.1074050414860486e-05,3.1074060568887695e-05
667,1417,1611,1285,15796.666666666666,8476.0,0.00012386554104977561,0.00012386536145589117
668,1417,6,2001,15595.0,8745.666666666666,0.00021479513773718938,0.0002147953219832924
669,283,1708,1562,15059.0,8512.666666666666,0.0004213338666058,0.0004213339342052936
670,1708,467,639,14790.666666666666,8512.0,1.648814446340209e-05,1.6488210495779697e-05
671,1708,1202,467,14857.333333333334,8628.0,0.0002903246114483478,0.00029032453457949396
672,1202,1708,283,14991.666666666666,8628.333333333334,0.0002891023689898,0.0002891022833611936
673,1817,1358,37,15053.333333333334,10825.666666666666,0.00012889221226028365,0.00012889208478229024
674,1358,1535,37,15187.333333333334,10826.0,6.514290382518358e-05,6.51429611528537e-05
675,1885,485,194,15859.333333333334,10365.333333333334,9.574906315584872e-05,9.574902671705745e-05
676,303,1885,1349,15992.666666666666,10596.666666666666,2.617758346715662e-05,2.6177551506748985e-05
677,1885,303,2134,15858.333333333334,10596.333333333334,5.4431916475970846e-05,5.443183996765676e-05
678,485,1885,2134,15791.666666666666,10480.666666666666,0.00012815599330500335,0.00012815602450910388
679,1885,532,1349,16060.333333333334,10481.333333333334,6.012733927077504e-05,6.012732348053434e-05
680,532,1885,194,15993.666666666666,10365.666666666666,3.145983192471676e-05,3.145980857198523e-05
681,5,1314,194,15860.0,10133.666666666666,3.8658401531061345e-05,3.86583595389434e-05
682,485,5,194,15792.666666666666,10249.333333333334,2.9391853081865074e-05,2.9391847365887043e-05
683,5,1400,1314,15793.0,10017.666666666666,5.580314181934267e-05,5.580312722598204e-05
684,1400,5,1128,15659.0,10017.333333333334,6.0769017328704464e-05,6.076897382160389e-05
685,5,127,1128,15591.666666666666,10133.0,4.945594087310167e-05,4.9455961842442356e-05
686,5,485,127,15658.333333333334,10249.0,0.00012478786795231853,0.00012478786126173192
687,1535,1459,1575,15388.666666666666,10710.666666666666,0.00014583588676442163,0.00014583579229820323
688,2017,1459,744,15389.666666666666,10479.666666666666,7.604249019565463e-05,7.604237021266116e-05
689,1459,2017,1575,15456.333333333334,10595.333333333334,0.00017319730132725166,0.00017319732199803364
690,1358,1459,1535,15254.666666666666,10710.333333333334,3.462645794306557e-05,3.46263639127601e-05
691,744,1459,359,15255.333333333334,10479.333333333334,9.55084584805579e-06,9.550729450575398e-06
692,1459,1358,359,15188.0,10594.666666666666,1.0487579409613173e-05,1.048748373894904e-05
693,949,1813,404,15257.0,9785.333333333334,0.0002159397084240816,0.0002159396583019898
694,949,1939,1128,15458.0,9901.333333333334,5.1634819127657936e-05,5.163478655233792e-05
695,1939,949,404,15391.0,9785.666666666666,5.969913592036508e-05,5.9699103632721943e-05
696,1465,1667,1350,10843.0,4455.0,0.00010875072107125616,0.00010875063731964911
697,193,1193,2115,10442.333333333334,3760.3333333333335,0.00019892249035305065,0.00019892244395210387
698,1292,1193,813,10174.0,3759.6666666666665,9.961330594845827e-05,9.961327933932914e-05
699,759,1585,57,11582.333333333334,3801.3333333333335,0.00019707694741907334,0.00019707687416247474
700,759,559,1585,11448.0,3878.0,0.00015830966034686847,0.0001583096119009957
701,559,1619,1251,11112.333333333334,4070.0,5.541745212963426e-05,5.541736649162789e-05
702,1619,595,1350,11044.333333333334,4339.666666666667,0.00040657956725988155,0.00040657949586244595
703,595,1619,1719,11178.666666666666,4340.0,7.716121165468247e-05,7.716124103913943e-05
704,1619,559,1719,11246.0,4224.333333333333,3.27959806458424e-05,3.279597714150056e-05
705,163,1493,677,10238.333333333334,4800.333333333333,0.00023232217536486052,0.00023232206916703235
706,1493,322,677,10171.666666666666,4684.666666666667,4.948688162040646e-05,4.948682561155726e-05
707,1493,163,1258,10171.0,4915.666666666667,2.6963240572296045e-05,2.6963240533351506e-05
708,322,1493,1169,10037.333333333334,4684.333333333333,0.0001836428675762878,0.00018364284917240508
709,1710,1493,1258,10037.0,4915.333333333333,3.765977435494232e-05,3.765979250046153e-05
710,1493,1710,1169,9970.0,4799.666666666667,0.0001388167348720585,0.0001388166949069654
711,1710,443,1169,9836.0,4799.333333333333,0.00015064181027198896,0.00015064175480122876
712,443,1710,1107,9768.666666666666,4914.666666666667,2.681578767281527e-06,2.6816085611184973e-06
713,443,984,17,9567.666666666666,4798.666666666667,0.0003018853787819981,0.0003018853092981622
714,984,443,1107,9634.333333333334,4914.333333333333,1.2706668051198036e-05,1.2706674205564556e-05
715,984,597,17,9433.333333333334,4798.333333333333,0.00021674635821169626,0.00021674629816264364
716,597,984,546,9366.0,4913.666666666667,0.00012787075731667902,0.00012787074254493874
717,1694,597,546,9232.0,4913.333333333333,0.00027760358256333727,0.0002776035900918904
718,597,1694,287,9165.333333333334,4797.666666666667,0.00023174902294970697,0.00023174903925054642
719,1558,1292,775,9973.0,3643.3333333333335,0.00013637510717539448,0.00013637502309707955
720,1558,1056,247,9772.333333333334,3372.6666666666665,0.00047172319611952623,0.00047172299842233753
721,1156,444,793,9838.0,4105.333333333333,0.00023205600819280967,0.00023205592498876427
722,1156,665,775,9838.333333333334,3874.3333333333335,0.00015811422198178576,0.0001581141624017624
723,665,1156,793,9771.0,3989.6666666666665,3.29547116076069e-05,3.295472710007765e-05
724,813,1156,775,9972.666666666666,3874.6666666666665,6.899570014930992e-05,6.899572244441043e-05
725,597,713,17,9366.666666666666,4682.666666666667,4.743979459296083e-05,4.7439776480298907e-05
726,713,597,287,9232.666666666666,4682.333333333333,6.0018592893770924e-05,6.001857686623955e-05
727,444,1305,793,9770.666666666666,4220.666666666667,0.00023073038965837198,0.00023073027720934793
728,1305,342,793,9636.333333333334,4220.333333333333,1.560588292747745e-05,1.5605814549861044e-05
729,195,769,573,9167.0,4103.666666666667,0.00013518123483902112,0.00013518114843231666
730,342,1369,793,9569.666666666666,4104.666666666667,2.456328183424644e-05,2.456333041692684e-05
731,1369,665,793,9637.0,3989.3333333333335,2.225187428229649e-05,2.225181847413794e-05
732,769,1369,342,9435.333333333334,4104.333333333333,6.03857165930093e-05,6.038567046741272e-05
733,1670,2019,1042,10226.0,9888.666666666666,6.681955575871524e-05,6.681960023688407e-05
734,361,222,783,10563.666666666666,9080.0,0.0002145897814651357,0.0002145897213319487
735,222,1066,783,10631.0,8964.333333333334,0.00016939719950471733,0.00016939704887060557
736,572,222,361,10429.333333333334,9079.666666666666,0.00013657054998934294,0.00013657049717105853
737,590,1867,622,11772.666666666666,8389.0,0.0001544043659919205,0.0001544043191136523
738,1867,590,567,11638.333333333334,8388.666666666666,7.027879016854219e-05,7.027876470638363e-05
739,1525,1677,2113,11568.666666666666,9429.666666666666,0.00025946275738626185,0.0002594627388008405
740,1677,1525,1609,11636.0,9314.0,4.035821500457477e-05,4.0358168687231835e-05
741,1525,1943,1609,11569.0,9198.0,7.642265777901181e-05,7.64226302608941e-05
742,1898,1677,1609,11770.0,9314.333333333334,0.00011294453516832222,0.0001129446248294188
743,1026,1898,1609,11837.333333333334,9198.666666666666,6.875547095024388e-05,6.875541122084595e-05
744,1677,1898,1631,11837.0,9430.333333333334,0.00018083418800229998,0.00018083391212100002
745,1898,269,1631,11971.0,9430.666666666666,0.0013956447572197,0.0013956442524485
746,1898,1026,742,11971.666666666666,9199.0,0.00022544830553034888,0.0002254483316153509
747,269,1898,742,12038.333333333334,9315.0,0.00019316781642669795,0.00019316799281943132
748,1383,1508,1687,11032.666666666666,9197.0,0.0001270896684917182,0.00012708969043290466
749,1508,7,1687,11166.666666666666,9197.0,0.000362599750697369,0.00036259959283713335
750,1525,7,1943,11435.0,9197.666666666666,5.285526761348793e-05,5.285528606151764e-05
751,1507,590,516,11638.0,8620.333333333334,0.00014069369499420238,0.00014069364628373427
752,1507,687,567,11437.0,8504.0,3.33730598694855e-05,3.337303908352814e-05
753,590,1507,567,11571.0,8504.333333333334,0.00038480489885273913,0.0003848047852623395
754,687,315,968,11235.333333333334,8619.333333333334,0.00033833266367480565,0.00033833239468533346
755,1507,315,687,11369.666666666666,8619.666666666666,2.9644449217069778e-05,2.9644566388073814e-05
756,417,1474,408,11769.0,9776.666666666666,2.0179978269574002e-05,2.0179834120775256e-05
757,1677,417,2113,11635.333333333334,9545.333333333334,0.0004652079658319,0.000465207794864
758,417,1677,1631,11769.666666666666,9545.666666666666,0.0001335335183612,0.0001335335707387
759,1474,417,1631,11836.333333333334,9661.333333333334,0.00015957961610526552,0.0001595794599224266
760,962,474,1097,11031.333333333334,9659.333333333334,1.567734452041676e-06,1.5677432245390216e-06
761,474,962,841,10964.0,9774.666666666666,7.145267245260023e-05,7.145264096497686e-05
762,160,841,1760,10762.666666666666,9890.0,0.00021622837958684053,0.00021622826674637356
763,160,474,841,10830.0,9774.333333333334,0.00023537144582980957,0.00023537139006154638
764,474,160,1138,10763.0,9658.666666666666,2.2865269576774903e-05,2.2865282862639255e-05
765,537,1548,408,11567.666666666666,9892.0,4.403856645412735e-05,4.40384594871698e-05
766,417,1548,2113,11568.0,9660.666666666666,2.409052470611796e-05,2.4090538609242745e-05
767,1548,417,408,11635.0,9776.333333333334,5.17412070758513e-06,5.174039912055609e-06
768,1548,537,811,11433.333333333334,9891.666666666666,7.996360385569974e-07,7.997149735255782e-07
769,1548,765,2113,11434.0,9660.333333333334,3.481716980798067e-05,3.481719418001438e-05
770,765,1548,811,11366.666666666666,9775.666666666666,9.288876150001601e-05,9.288879769691827e-05
771,645,962,811,11165.0,9891.0,8.733782910129307e-05,8.73377373605468e-05
772,1798,645,811,11232.0,10007.0,0.0001523326887642825,0.00015233275449083955
773,962,645,841,11031.0,9890.666666666666,0.00012628292519636212,0.00012628294918174825
774,745,1077,636,13098.0,14946.0,3.496081513847975e-05,3.496077534812043e-05
775,1302,945,1989,14242.333333333334,13136.333333333334,1.589524705203713e-05,1.5895153852417835e-05
776,963,945,1136,14377.333333333334,12905.666666666666,2.5484578857755788e-06,2.548352684162787e-06
777,945,316,1989,14376.666666666666,13136.666666666666,3.0103508610064183e-06,3.01042901701851e-06
778,945,963,316,14444.0,13021.333333333334,5.988723465469838e-06,5.988631043934134e-06
779,750,2062,86,14240.333333333334,14062.0,6.147456039658775e-05,6.147457166993767e-05
780,2062,750,596,14240.0,14216.333333333334,5.155466169423558e-05,5.155458607906757e-05
781,750,1189,596,14374.0,14293.666666666666,1.1692294249168257e-06,1.1692516071033925e-06
782,1226,750,86,14374.666666666666,14062.0,6.562923573011784e-05,6.562918156084834e-05
783,1189,750,1226,14441.333333333334,14178.0,0.00016459857127313244,0.00016459856581845542
784,1309,1864,33,13973.666666666666,13444.333333333334,0.00013988077661240554,0.00013988077300365625
785,140,1309,1466,13771.666666666666,13636.666666666666,0.0002820927155735215,0.0002820925321067623
786,1309,140,1864,13839.333333333334,13444.0,1.213134753476206e-05,1.2131252001357142e-05
787,534,591,1136,14244.0,12674.333333333334,0.00013776793817053948,0.00013776776336645627
788,591,534,70,14177.0,12558.333333333334,1.543762847650697e-05,1.5437693640658198e-05
789,217,2074,1428,12042.0,7927.333333333333,0.00010716562017655063,0.00010716551103028635
790,217,170,2074,11974.666666666666,8042.666666666667,1.4928355974140613e-05,1.492823867530393e-05
791,896,1033,1638,13042.333333333334,10127.0,0.00022789762969068001,0.00022789758715912838
792,1443,1681,1672,13982.0,9897.666666666666,3.986138195551225e-06,3.986130163253462e-06
793,1681,2044,1672,14049.333333333334,9782.333333333334,5.764224048533372e-06,5.764216832290834e-06
794,2044,1681,422,13982.666666666666,9666.666666666666,8.436299909577557e-06,8.436288760761537e-06
795,1681,1443,2000,13848.0,9897.333333333334,7.345425584001168e-06,7.345405296974091e-06
796,1443,1949,802,13847.333333333334,10129.0,4.1030319391786224e-05,4.103034700892743e-05
797,1949,722,1679,14048.333333333334,10245.333333333334,3.7705788536489833e-06,3.7706281992942934e-06
798,722,1949,1443,13981.666666666666,10129.333333333334,8.665960679301031e-05,8.665954990557196e-05
799,1693,296,158,13377.666666666666,10243.666666666666,4.726783496409804e-05,4.7267822112038513e-05
800,1693,896,58,13244.333333333334,10011.666666666666,9.246237771147245e-05,9.246234370136093e-05
801,1033,1693,158,13243.333333333334,10243.333333333334,0.0001268018603891402,0.00012680180249434095
802,1693,1033,896,13176.666666666666,10127.333333333334,9.543513757096032e-05,9.54351119748452e-05
803,296,2200,802,13579.0,10128.333333333334,3.613309359220307e-05,3.613302907029281e-05
804,802,2200,2000,13646.333333333334,10012.666666666666,2.495332370510055e-05,2.495336024309528e-05
805,2200,858,2000,13579.666666666666,9896.666666666666,3.844333863083884e-05,3.844330952859318e-05
806,858,2200,58,13445.666666666666,9896.333333333334,1.945207737353218e-05,1.945204820965011e-05
807,2200,1693,58,13378.333333333334,10012.0,4.5675549943551526e-05,4.567556246573024e-05
808,1693,2200,296,13445.0,10128.0,3.987694477611202e-06,3.9877145457162406e-06
809,388,94,680,11177.0,5033.666666666667,1.7836808195055594e-05,1.7836813459418284e-05
810,680,94,477,11244.333333333334,4918.333333333333,8.015875907835268e-05,8.015868153766258e-05
811,94,188,477,11177.666666666666,4802.666666666667,8.659454842241508e-05,8.659450434555878e-05
812,94,388,610,11043.0,5033.333333333333,0.00016785319887310002,0.00016785312763423161
813,905,94,610,10976.0,4917.666666666667,0.00043038337889367533,0.0004303832688910185
814,188,94,905,11043.333333333334,4802.333333333333,0.0002881002331302246,0.00028810017487949707
815,2026,1927,1719,11379.666666666666,4456.333333333333,4.2351404643359294e-05,4.235130979097162e-05
816,1927,595,1719,11245.333333333334,4456.0,0.00023277389506770417,0.00023277380465477145
817,188,1927,477,11245.0,4687.333333333333,9.89038639019697e-05,9.890389024778962e-05
818,1927,188,595,11178.0,4571.666666666667,0.0001867139470851,0.00018671386131293157
819,1927,1249,477,11379.0,4687.666666666667,0.00010313679382413527,0.00010313674573166428
820,1249,1927,2026,11446.333333333334,4572.333333333333,0.00011033547259524624,0.0001103353995748456
821,453,1936,741,11782.0,4457.0,3.455879369565681e-05,3.4558689005959766e-05
822,453,2026,1936,11648.0,4457.0,0.00037700801561991586,0.0003770077879391944
823,453,1249,2026,11580.666666666666,4572.666666666667,7.065494333753782e-06,7.065432367985206e-06
824,105,74,741,12050.333333333334,4457.666666666667,0.00018381163662816986,0.00018381150791664644
825,1313,105,741,11983.666666666666,4341.666666666667,0.00014883772970510192,0.00014883763295242864
826,105,1313,947,12051.0,4226.333333333333,8.606417751969841e-05,8.606414842119624e-05
827,74,105,522,12184.666666666666,4458.0,7.331609343277714e-05,7.33161565879859e-05
828,105,1080,522,12252.0,4342.333333333333,9.89967782512447e-05,9.899668518048545e-05
829,1080,105,947,12185.0,4226.666666666667,0.00011895720313253989,0.00011895719339496345
830,1378,1313,1936,11782.666666666666,4225.666666666667,0.0004765388722067,0.0004765387697888
831,1313,1378,1954,11850.0,4110.333333333333,0.00038251651220550567,0.0003825164212523526
832,1954,1378,57,11783.0,3994.6666666666665,8.461343534663999e-05,8.461335433968787e-05
833,1378,759,57,11649.0,3994.3333333333335,0.00011656520047949393,0.00011656523455091052
834,543,141,1225,12450.0,5615.333333333333,0.00039723096595374916,0.00039723086929055365
835,141,829,1225,12382.666666666666,5730.666666666667,0.0001916930632569646,0.00019169307313753004
836,829,141,297,12449.333333333334,5846.333333333333,0.00010438063717313729,0.00010438058710886741
837,229,1880,752,12251.0,4805.333333333333,3.68280166128298e-06,3.682850856638126e-06
838,1880,229,1267,12183.666666666666,4920.666666666667,9.122449148952228e-07,9.122614009338109e-07
839,1880,74,752,12184.0,4689.666666666667,0.0003602486430051,0.00036024846684604356
840,505,1880,1267,12049.333333333334,4920.333333333333,1.5196705121062818e-05,1.5196692208538349e-05
841,229,2179,1404,12451.666666666666,4921.333333333333,0.00036966342393583403,0.00036966330868941496
842,749,2179,1187,12586.666666666666,4690.666666666667,4.638598542228752e-05,4.6386015703354727e-05
843,1187,2179,752,12452.333333333334,4690.333333333333,0.00011335491812146498,0.00011335485434560315
844,2179,229,752,12385.0,4805.666666666667,0.00035234516329104405,0.00035234512191508925
845,1339,829,297,12382.0,5962.0,3.6336618382773175e-05,3.6336615610113185e-05
846,271,336,1225,12181.666666666666,5614.666666666667,6.529933010665619e-05,6.5299290699902e-05
847,887,336,271,12047.333333333334,5614.333333333333,2.4510582622342997e-05,2.4510561525596563e-05
848,1053,1900,1655,11175.333333333334,5727.666666666667,0.0001996325227647608,0.0001996323253168302
849,1863,1900,1145,11176.0,5496.666666666667,3.217289223498335e-05,3.217282273789138e-05
850,1900,1863,1655,11242.666666666666,5612.333333333333,4.7201388512181144e-05,4.720124900545345e-05
851,1900,1923,1145,11042.0,5496.333333333333,5.181236587529419e-05,5.1812375123353236e-05
852,1923,1900,878,10974.666666666666,5611.666666666667,0.00014426163024773816,0.0001442616288715513
853,1900,1053,878,11041.333333333334,5727.333333333333,7.896320607340526e-05,7.896308118335432e-05
854,1863,189,1655,11376.666666666666,5612.666666666667,1.3783551539380607e-05,1.3783447165469136e-05
855,1491,2029,495,11776.666666666666,6770.0,0.0001655174422313343,0.00016551746713845878
856,829,1858,271,12181.0,5845.666666666667,6.374967308482114e-06,6.374929657230263e-06
857,1858,1339,1188,12180.666666666666,6077.333333333333,9.994246326814772e-05,9.994243202025206e-05
858,1339,1858,829,12248.0,5961.666666666667,1.5156444653857668e-05,1.5156417559555937e-05
859,88,2041,13,11040.0,6190.333333333333,3.5289792856886814e-05,3.5289929195706944e-05
860,1921,88,13,11174.0,6190.666666666667,0.00019537578884209477,0.0001953755750529114
861,837,41,1921,11442.333333333334,6191.333333333333,4.363034362958204e-05,4.363035753210069e-05
862,837,1909,427,11644.0,6076.0,0.0005035953838543991,0.0005035950877921597
863,41,837,427,11576.666666666666,6191.666666666667,3.659383607679999e-05,3.659370775695842e-05
864,319,1259,2090,12580.666666666666,7003.666666666667,4.964096389545052e-05,4.964099033234149e-05
865,1259,2118,2090,12446.333333333334,7003.333333333333,0.00016159067311875993,0.00016159057631333064
866,1603,131,1520,12177.0,7464.666666666667,0.000290859751577306,0.00029085955775378524
867,1245,1603,1520,12043.0,7464.333333333333,6.510317277311448e-05,6.510306177713377e-05
868,182,1603,1245,11976.0,7348.666666666667,6.799317812600605e-06,6.7993345220804604e-06
869,690,1603,182,12043.333333333334,7233.333333333333,0.0002661818949425524,0.0002661817409693436
870,690,1904,2118,12178.333333333334,7002.666666666667,1.1583231426066376e-05,1.1583223659250031e-05
871,1048,1904,784,12179.0,6771.0,3.691161660956437e-05,3.691155364769531e-05
872,1904,1048,2118,12245.666666666666,6887.0,1.3853301720073198e-05,1.3853290910280656e-05
873,784,1904,495,12045.0,6770.666666666667,4.9971577101988e-05,4.997147340726044e-05
874,822,906,445,13991.333333333334,6197.333333333333,1.6557612285223727e-05,1.6557571109925062e-05
875,244,822,445,13857.333333333334,6197.0,8.170618315555594e-06,8.17064698193303e-06
876,822,244,1656,13790.666666666666,6081.0,4.93536034633409e-05,4.935363273472148e-05
877,588,822,1656,13791.0,5926.666666666667,0.000150842897478894,0.00015084286889373592
878,906,822,588,13924.666666666666,6004.333333333333,3.6463632948617834e-05,3.646360381913463e-05
879,1341,1524,729,13456.0,5733.333333333333,2.848372776023431e-05,2.848368071274521e-05
880,588,1341,729,13590.0,5733.666666666667,5.875226756614049e-07,5.875077665302175e-07
881,1341,588,1656,13657.0,5849.333333333333,6.175221177496634e-06,6.175227863982417e-06
882,1524,375,729,13389.0,5617.666666666667,2.691849904868139e-05,2.6918517240113447e-05
883,729,375,545,13322.333333333334,5424.666666666667,0.0001191926632266389,0.00011919263115004245
884,375,1298,545,13188.333333333334,5347.333333333333,0.00017352404835031202,0.0001735240167901271
885,375,107,1298,13188.0,5501.666666666667,7.106056332298444e-05,7.106055139322835e-05
886,107,375,1524,13255.0,5617.333333333333,5.467800293666023e-05,5.467800530538814e-05
887,319,155,627,12849.0,7004.333333333333,5.861327418068501e-05,5.8613243643885614e-05
888,1553,1048,784,12246.333333333334,6655.333333333333,5.869295237168488e-05,5.869298984121823e-05
889,479,1327,1549,6211.333333333333,5947.0,8.838847282722031e-05,8.838839739929638e-05
890,1327,703,1549,6143.666666666667,6062.666666666667,0.00012827479305576055,0.00012827468606104158
891,703,1327,1769,6210.333333333333,6178.333333333333,4.3867983963922885e-05,4.386797598948304e-05
892,1769,1327,785,6344.666666666667,6178.666666666667,0.0002132857246377187,0.0002132856304637878
893,1421,1112,1643,5876.333333333333,5676.0,0.0006806636275709,0.0006806633233952
894,649,1421,1643,6011.0,5445.333333333333,0.0004216250895711362,0.00042162512378491175
895,547,1451,937,5336.0,7216.666666666667,0.00011563255772401726,0.00011563260289689623
896,1451,547,2080,5403.333333333333,7101.333333333333,9.22469267974862e-06,9.224731322290166e-06
897,2126,1318,2080,5538.0,6870.666666666667,0.0002648077207708442,0.0002648077018891962
898,869,530,1519,5804.333333333333,7796.333333333333,0.0001917423994435586,0.00019174232973613695
899,508,869,1395,6006.0,7681.333333333333,0.00015172499329568672,0.00015172497676143465
900,869,508,530,5938.666666666667,7796.666666666667,9.041211676229767e-05,9.041211097908817e-05
901,1146,2154,364,7212.333333333333,7915.333333333333,1.8425552695285772e-05,1.842535110943279e-05
902,2144,1072,1041,6541.666666666667,7913.666666666667,0.0001922182243961319,0.00019221827857946217
903,1700,2144,1556,6408.333333333333,7682.333333333333,0.00040249708725940004,0.0004024969060431277
904,2144,1905,1556,6340.666666666667,7797.666666666667,0.0001996957064614577,0.00019969573043363738
905,2144,1041,1905,6407.333333333333,7913.333333333333,5.8517407822331765e-06,5.8517920022416475e-06
906,1065,2054,301,6945.666666666667,7452.0,4.082687119060444e-05,4.0826697076866734e-05
907,425,1065,301,6811.333333333333,7451.666666666667,6.760900313247263e-06,6.760751950491995e-06
908,1726,1065,1354,6812.0,7220.333333333333,5.175692025636118e-05,5.1756740337854956e-05
909,1065,425,1354,6744.666666666667,7335.666666666667,3.016456749734155e-05,3.0164698777638757e-05
910,126,1276,916,6746.666666666667,6410.666666666667,0.00011224263273269668,0.00011224269296100672
911,1275,1276,1758,6612.0,6641.666666666667,0.00028433274899549154,0.00028433254828240834
912,839,463,1758,6813.0,6758.0,0.00015890213777723972,0.00015890195441412323
913,1276,839,1758,6746.0,6642.0,0.00029446400031112177,0.00029446407016596324
914,839,1276,126,6813.333333333333,6526.333333333333,0.0002459234168893194,0.0002459232969364558
915,839,1559,463,6947.0,6758.333333333333,0.0001867273083779333,0.00018672714068697555
916,839,126,2163,6947.666666666667,6526.666666666667,0.0001098131551802208,0.00010981313903222897
917,1559,839,2163,7014.333333333333,6642.666666666667,0.0001270243268675331,0.00012702435523014624
918,71,651,85,7417.333333333333,6412.333333333333,2.5252082966591972e-05,2.5251952246684465e-05
919,2068,827,436,7351.666666666667,5834.0,3.3888329130409285e-05,3.388839132871433e-05
920,1377,1601,1512,8823.333333333334,7456.666666666667,8.690902321470797e-05,8.690901984678439e-05
921,1642,81,1196,7752.0,6760.333333333333,7.250990348770047e-05,7.250982254793769e-05
922,81,275,1196,7618.0,6760.0,7.921776180348775e-06,7.921869223728897e-06
923,275,81,334,7550.666666666667,6875.666666666667,6.0352054298836675e-05,6.0351904666590086e-05
924,81,850,334,7617.333333333333,6991.333333333333,0.00012204003856424052,0.0001220400667568
925,1118,1661,699,6202.333333333333,9647.333333333334,0.00014401792808507103,0.00014401785469219145
926,1661,64,1930,6337.0,9416.666666666666,7.149501953198256e-05,7.149499735522536e-05
927,64,459,1930,6404.333333333333,9301.333333333334,5.3558031381253856e-05,5.355803410850246e-05
928,1994,437,2174,6607.0,8723.333333333334,0.0002623813307351007,0.00026238112017903156
929,1994,1141,926,6740.666666666667,8955.0,0.00011462042417248789,0.00011462034089514966
930,459,679,926,6539.0,9070.333333333334,6.175660509392417e-05,6.17565568256587e-05
931,679,1994,926,6606.333333333333,8954.666666666666,8.959780247772705e-05,8.959785276565542e-05
932,1994,679,437,6539.666666666667,8838.666666666666,3.0873545419367914e-05,3.0873436503339076e-05
933,437,679,1986,6405.333333333333,8838.333333333334,3.5658336675349786e-05,3.565837170631527e-05
934,2043,437,607,6406.0,8607.333333333334,2.2105834170000353e-05,2.2105776033644252e-05
935,437,2043,2174,6540.0,8607.666666666666,1.7782385065159378e-05,1.778228024416413e-05
936,360,2043,877,6540.666666666667,8376.666666666666,4.804211508030267e-05,4.804204967187672e-05
937,2043,360,2174,6607.333333333333,8492.333333333334,0.0001369664585918621,0.00013696648658054607
